ra,dec,parallax,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,radial_velocity,distance_gspphot
274.41092236612,-18.924181003671357,-0.46079249118157783,18.53923,20.492603,17.059618,,
274.4142131768121,-18.921214377933538,0.4496655293596243,17.722591,19.95548,16.33421,,1198.3672
274.3500046510382,-18.94970968060592,,20.740038,22.008305,18.370039,,
274.4142870213296,-18.92933019827677,0.5445935879451942,19.24259,21.902195,17.862202,,
274.4154234337854,-18.928644898186324,0.3393123404276349,18.718023,21.178135,17.328886,,
274.4158345643176,-18.921535299013744,-0.02142894215192996,18.57066,21.065409,17.153067,,
274.4174564463415,-18.922612048563277,0.44123081176109746,19.080587,21.474745,17.65788,,
274.4204242564345,-18.923703316762545,-0.06695978049263707,18.777086,20.883707,17.412535,,387.6172
274.41417919549167,-18.923499150295374,0.6568063550860119,20.16169,21.20227,18.909964,,
274.4242778768719,-18.926483960864914,0.27250463003377295,18.69262,19.689894,17.624117,,701.9984
274.4212106426568,-18.928142788617,0.9348556418658962,19.74435,20.920448,18.705833,,
274.4196389973711,-18.928331382849308,-0.5796846486939671,20.120216,20.576916,18.800812,,
274.42026975920146,-18.925819457828737,,20.233175,,,,
274.4159169175054,-18.92796869466804,0.5646925867594285,19.057173,20.230837,18.147045,,
274.41674085304174,-18.92602689729031,,20.727962,,,,
274.4171385390534,-18.926092423894755,,17.915195,,,,
274.41005681401987,-18.931436234710134,,20.86661,,,,
274.4104205800647,-18.9317096563725,-0.055458844928290923,19.394041,20.659918,18.27341,,
274.4127180596683,-18.928063555747233,0.5930753704479972,19.675343,21.030996,18.497255,,
274.41901482600343,-18.921636586614714,0.580870284282597,19.085516,20.463045,18.034622,,
274.4156837322818,-18.923620508775905,-0.8604464396006533,19.665934,21.2135,18.338718,,
274.41809330992027,-18.92119276979871,0.9332109043883655,19.469921,20.500315,18.406523,,
274.4108237837864,-18.92782502373048,0.3737988566052621,19.170624,20.537037,18.15412,,
274.41452944834623,-18.924111711637106,-0.3047065722385148,19.429394,20.390182,18.405184,,
274.4077595230441,-18.929905586172442,0.12846272700298003,17.998665,20.71396,16.523216,,1315.6602
274.41373886210755,-18.923984865566755,1.0227436963248646,20.647333,,,,
274.4112352833789,-18.92500715259266,0.46266453181250994,17.22979,18.012629,15.993428,,
274.4071894300199,-18.929376688952683,0.6770877214937786,20.275156,,,,
274.40905578932933,-18.925877363591074,0.299399860161427,19.481752,20.841782,18.47761,,
274.40702547452804,-18.9272596444956,0.9839196609985519,19.415987,20.495228,18.386185,,
274.42419545303324,-18.92756957000535,,21.000055,21.803347,19.800728,,
274.42095370234983,-18.929223236931666,1.0833555489278786,20.394163,20.896706,18.816513,,
274.418488924695,-18.93042234891358,,20.267471,21.406336,19.261732,,
274.4225961120236,-18.925174199472334,1.0155357950688795,20.53251,21.43339,19.290442,,
274.41201143210355,-18.933800709672724,0.6117787547808622,20.143036,21.780188,18.864267,,
274.4159167540283,-18.92988239811862,0.07964214513016522,20.20473,21.667694,18.797468,,
274.4223700808069,-18.923727161810667,0.34260517086433745,20.49815,21.661713,19.197819,,
274.41767146328493,-18.927016913732217,,20.860405,,,,
274.4186259393434,-18.924787056403215,0.6731745451947848,20.45462,21.548607,18.758673,,
274.4189913986309,-18.924880701367996,-0.23918532272812382,20.496943,21.094831,18.628725,,
274.41288324479723,-18.928655734239353,-1.5384906979729094,20.495703,,,,
274.4133184944628,-18.928582828379692,0.3558471230776776,20.279268,20.854658,18.660566,,
274.41445173082013,-18.925852393122206,-0.10666952766954924,20.435469,22.1932,19.441156,,
274.41617222647415,-18.923372085624667,,20.776495,,,,
274.4189004294266,-18.92056402640682,,20.681856,,,,
274.4131827377651,-18.92589929080259,,,,19.187342,,
274.4119802929738,-18.92700406704539,,20.71445,,,,
274.4097686746604,-18.92725445885335,0.08709467671516259,20.261015,21.337803,19.282042,,
274.4139198097903,-18.921756873790905,,20.596237,20.75468,18.720434,,
274.4101991210238,-18.92467579753586,,20.63873,21.782616,20.197643,,
274.4207182596012,-18.926258149224896,0.41704750303730737,18.133926,19.058985,17.100824,,
274.4199560973264,-18.925652950187775,0.47827183004661145,17.087135,17.841105,16.095419,,2263.215
274.4174134784521,-18.926068505830894,0.4003553534553436,15.322103,15.944547,14.388002,,1703.0948
274.41130829367296,-18.92642839506267,-0.08601470179583666,18.56019,20.929672,17.05965,,476.9366
274.4068179470713,-18.92912724958043,0.18293468725968917,17.700659,20.65165,16.198996,,1151.2556
274.4113113389418,-18.92514027538547,,18.85177,,,,
274.4081448252759,-18.92743955939919,0.016127194281289232,18.832678,21.49485,17.35168,,850.537
274.415433651036,-18.926099782302195,0.9334158688974653,20.248463,21.921976,18.9795,,
274.41689901235014,-18.9238161111402,,20.694502,22.91643,19.243315,,
274.4234147581147,-18.92400596802791,0.15336254773121694,16.897385,19.497713,15.45922,,1158.2994
274.424855982981,-18.92270601564942,0.417795616225863,18.483013,19.514496,17.51662,,710.6109
274.4292357596729,-18.91964614789709,0.40568280227769504,19.450191,21.263475,17.916872,,
274.42357451107677,-18.92132681147432,2.0213855020711393,18.297247,19.936754,16.552412,,
274.42860344606095,-18.920816969687166,0.1887199255262843,17.999767,18.911558,17.084335,,894.9655
274.42669726521115,-18.920537403018333,-0.6556178490803649,17.93598,18.798811,16.78185,,1030.3998
274.4254543758439,-18.920537452410127,0.09199055758288968,17.19345,18.39393,15.998345,,
274.4374680452138,-18.91872499126682,-0.18654882580204415,18.199305,19.253729,16.373346,,
274.42960751923005,-18.918622366012094,0.35395279536500307,19.034258,20.066298,17.783983,,
274.42670354746895,-18.917278412882293,0.665663699142816,17.417696,18.2344,16.57009,,739.2642
274.42450719443696,-18.91679063603955,0.4841174782822016,17.740597,18.595238,16.840475,,873.5984
274.42687051976753,-18.914233680870257,0.3866807866593225,17.696136,18.678259,16.74586,,634.8087
274.4280718575812,-18.913294076296005,0.36285507157363917,18.330862,19.221798,17.39903,,755.9844
274.42326283306153,-18.91249875966763,0.1677056291643208,18.57698,19.783243,17.49081,,610.4254
274.43173516421524,-18.912674100990962,0.5999581380225243,16.402794,17.118803,15.524944,,1018.2652
274.4191358407797,-18.916036351378064,0.0629982145669851,19.253975,21.60789,17.720743,,
274.42742949451844,-18.922444750493735,1.0086947887723428,19.632023,21.87097,18.349026,,
274.42860255535015,-18.925225495129222,-0.02534749436029258,18.326778,20.910349,16.919788,,
274.42887679561295,-18.91100461185013,,19.900137,21.117968,18.12465,,
274.42993156717847,-18.911466070728014,0.4191765519733482,18.399149,19.598696,17.198286,,519.1697
274.430356921159,-18.92003195349186,0.0984573960291006,18.993824,21.38074,17.639465,,390.6416
274.4254927774093,-18.925388530262396,0.42590342140825016,18.787245,20.130379,17.655365,,593.5265
274.4248137045189,-18.925244748459864,0.3639655020243181,18.98796,21.465572,17.540121,,
274.4187816939996,-18.919915437341405,0.11057447482140312,18.407434,19.355711,17.361958,,634.01
274.4191327370782,-18.918884957947736,0.3636361295513846,18.992239,19.695906,17.724585,,663.1964
274.437140632918,-18.918731351322315,0.035188886100687586,18.398457,,,,
274.4343128462749,-18.921333116154997,0.7554364707196857,19.500338,,,,
274.4298624754385,-18.92354937240597,1.0916468555066778,18.62814,18.828978,16.507782,,
274.43006842786946,-18.923720928683654,,18.175228,18.900595,16.385445,,
274.4359272086434,-18.917524942963652,-0.8498544470441378,20.501612,21.537186,19.626709,,
274.4261102270785,-18.926600528113987,0.512627774592824,20.32635,22.08636,19.26646,,
274.4327228188389,-18.91977469494935,0.7836826167268809,20.4641,21.997976,19.201569,,
274.43576808458903,-18.915972468838188,,20.569662,22.194248,19.262302,,
274.43229865014496,-18.918824429324996,2.9356770153232548,20.524427,21.558474,19.244452,,
274.4338480222194,-18.916978161383142,0.3171864137467328,19.272997,20.816305,18.01188,,
274.4327442474326,-18.91755385643107,,16.085789,,,,
274.4260110814198,-18.92334963889203,0.6385749821041625,19.595499,21.4367,18.198483,,
274.43133067447786,-18.918231915109484,,20.833473,,,,
274.43091626460927,-18.918571881193493,,20.540289,21.105581,19.48971,,
274.4251620747193,-18.923961689836627,,20.22253,21.017502,18.833578,,
274.4316078669066,-18.917426921744436,-0.6953426423461144,,,19.20148,,
274.4330100319154,-18.915578021836946,0.6838255039164399,19.713099,20.570698,18.76496,,
274.42681278789155,-18.92138893455271,,20.95096,,,,
274.4291016844844,-18.919170182217737,,20.255844,,,,
274.42989276498594,-18.91822632983612,1.0223391699475093,19.064026,19.868677,17.81766,,
274.4323687719054,-18.91597629845434,0.4744151727266437,19.916595,21.818918,18.3862,,
274.4329479327213,-18.915062194861825,-2.453142639655632,20.677021,,,,
274.42828854519763,-18.919299483276088,0.7843786077315495,20.363043,,19.180502,,
274.43170823989965,-18.915606784997884,-0.6291808545118402,19.924397,21.685492,18.741205,,
274.4232824462634,-18.923377872659,,20.019695,,,,
274.43096747179595,-18.916109048664357,,20.943865,22.11459,19.717934,,
274.4278808718996,-18.91808435050571,0.22400190503331932,19.334637,20.656673,18.282671,,
274.4299250266954,-18.91601749861965,-0.865603993629936,20.440504,22.030859,19.04399,,
274.4245209713932,-18.920599808400645,,20.594118,,,,
274.4247572848008,-18.920735564119042,,20.297482,20.806208,18.563107,,
274.42835037539703,-18.917178855831384,0.09257683841416323,18.221066,19.956682,16.594894,,1136.4331
274.4235158018749,-18.921082051079917,,20.42391,,,,
274.4232913451569,-18.921459478202088,,20.017305,,,,
274.4226920116044,-18.922066757097895,0.15049549272886548,19.279226,20.9229,18.064123,,
274.4305280553813,-18.91397549081057,-0.04079129484675657,20.599394,,,,
274.42546475088164,-18.918318658883205,,20.686865,21.45254,19.735802,,
274.4295026195527,-18.914159827625934,,20.663443,21.230783,19.15003,,
274.43093901471616,-18.91235056922819,0.6844792384735443,20.151375,,,,
274.4311090682952,-18.91176859721189,-0.26335654136581316,19.366644,20.675816,18.323877,,
274.4220148033006,-18.92027243549672,0.11765002569069666,20.60842,21.830584,19.549177,,
274.4267151854766,-18.915237531037224,,20.90115,21.554213,20.21488,,
274.42957599477586,-18.911584624033978,,20.650925,,,,
274.42254707791636,-18.91828493430458,,19.79008,,,,
274.4237970176248,-18.916621803493356,1.4299285835953692,19.91961,20.589586,19.006231,,
274.4201631790176,-18.91930454294563,0.012700361060059978,20.595793,21.366367,19.455225,,
274.4290727334247,-18.910857369171083,2.3774660949865307,19.94034,20.987757,18.339525,,
274.4283224725269,-18.91132982491145,-1.8470261589762145,20.596745,21.683035,19.335129,,
274.41930205214726,-18.919674816983516,0.3554803028553065,19.926565,,,,
274.4207702227332,-18.91781406086609,0.34485416050401035,18.63687,19.983177,17.56134,,859.3154
274.427035790626,-18.910405997140906,-0.16812567870371714,20.310009,21.397848,18.890356,,
274.42613447187847,-18.91111918735869,-0.5385972253978556,20.226786,21.463299,18.470829,,
274.4263140599177,-18.909569206160917,,20.292358,,,,
274.42388204860816,-18.91181674325681,,20.652018,20.122507,18.444496,,
274.42673836970135,-18.915992089659206,,20.847586,21.899572,19.7161,,
274.42764764998196,-18.9129566622419,,21.091057,,,,
274.41839637450136,-18.91814471956168,0.6856644221428324,14.991945,15.667063,14.055186,,2423.7263
274.433934477691,-18.920961418345822,0.1934774447966461,17.179863,18.61014,15.980814,,
274.4298393109026,-18.92391082411187,,18.294573,18.810837,16.505182,,
274.4325193340512,-18.917672942959886,0.10090258068649985,15.747823,16.31501,14.073944,,1352.0593
274.42692609696024,-18.92105523385507,0.5096197949768358,19.360794,,,,
274.4274066254709,-18.919744149905455,,20.554678,20.909605,18.775227,,
274.4270521707888,-18.919635371713042,,20.803383,,,,
274.42364442386526,-18.922182764393767,-0.09274969543939049,18.682947,20.80657,17.089182,,
274.4278774899965,-18.917089293167813,0.03892203523601817,18.471909,,,,
274.4307713890244,-18.91344520210054,0.7314553118985612,19.881079,21.140814,18.7053,,
274.4223275699744,-18.91805592835733,-0.14923514275781102,18.767817,19.871569,17.406675,,548.2265
274.4254565061614,-18.914192439221505,0.6055626747591198,19.899057,20.74687,18.837168,,
274.41868621893025,-18.91716193893846,0.2913507075981743,16.208622,17.72181,14.995711,,2292.022
274.4264745001441,-18.909775402725263,0.0847425901503588,18.56035,20.801085,16.992115,,
274.40484550846514,-18.92430918442983,0.18367235119183956,18.010021,19.367115,16.827778,,
274.40735267205554,-18.923535715465032,0.4151923381314538,18.0539,19.326866,16.948954,,738.1401
274.39944781927454,-18.92259776141442,0.21699704743536152,17.839504,19.064846,16.791733,,
274.4024142017313,-18.921741897073193,0.32737566081543085,18.361097,19.349848,17.360643,,771.8581
274.41161774837497,-18.920345001460312,0.14239740553141925,16.214304,18.995451,14.7402725,,1651.3405
274.40553839194337,-18.91858870913329,0.6925804763552368,16.519083,17.289705,15.600738,,951.6505
274.3989846277834,-18.918406062795064,0.5503753763409243,14.3179865,14.731353,13.687278,,1359.4971
274.40668034243834,-18.91461188042198,0.27780420491185215,16.086895,17.56459,14.862522,,
274.40009221014105,-18.921759695618697,-0.14975510265707564,19.620388,21.524921,18.21278,,
274.4016429850875,-18.917776304926424,0.3245663016723022,19.76274,21.90621,18.356043,,
274.4040198933398,-18.925511129547644,0.1581848579596223,19.306904,21.88482,17.894611,,
274.40417758326856,-18.914392911226805,-0.31574369165733807,19.892578,21.824726,18.56387,,
274.4047296479581,-18.920434857211955,,19.538067,,,,
274.40524695414695,-18.91933713592814,0.2923367885476191,17.992096,19.583158,16.694124,,
274.4056701737229,-18.912208844433735,,19.280659,,,,
274.40720048348425,-18.922527977153425,0.38687025092043414,19.724615,21.539806,18.2848,,
274.40845349454963,-18.912736915634362,-0.24157107471444084,19.651388,21.768261,18.19422,,
274.40847587082413,-18.911910977574703,1.0648230219904906,20.106524,21.677475,18.619392,,
274.4096468089369,-18.9185842168945,0.03734148077218596,18.787472,20.612265,17.27758,,396.0834
274.4098993414003,-18.920110757793946,-0.25791683777868996,19.686792,21.939451,18.37585,,
274.41480977202286,-18.91842505499114,0.8811534234617545,19.689013,21.546047,18.116495,,
274.40698117948125,-18.926171868710068,0.9216131604767474,19.276995,20.444487,18.026855,,
274.4054551744298,-18.927367115808153,0.8761559394719499,18.794107,19.948553,17.513819,,557.4569
274.40575501416185,-18.926387214345425,0.6878367992331101,19.555666,21.291426,18.347488,,
274.41142440587316,-18.920652523338376,,20.432602,,,,
274.40695000295665,-18.924683132681842,-0.30724772845977566,19.913946,20.853786,19.240784,,
274.4127273377281,-18.919227122964593,0.5729023652236882,18.128605,19.214727,16.941618,,558.3497
274.40609690619254,-18.92427272664588,1.0112184305296266,19.585443,20.681553,18.492838,,
274.411663943266,-18.916786491974058,,20.440657,,,,
274.4119697331843,-18.91698353589536,-0.2645270151343586,19.694479,20.783543,17.872604,,
274.41110801259475,-18.91722309793109,,18.453142,18.8079,16.73223,,
274.40216037060344,-18.924816181443937,0.7362997742850689,19.960014,21.213434,19.032452,,
274.4046736625511,-18.92224220410724,0.4846205450372075,19.31196,20.49748,18.086727,,
274.40979281242124,-18.916785999011456,-0.06987387366720352,18.57771,19.67305,17.238337,,
274.4024306903133,-18.923011387643758,0.4105923909139529,19.277071,20.640472,18.302639,,
274.4099451657029,-18.91516152207031,0.27796833583763303,16.911936,18.276648,15.596891,,
274.4104234430601,-18.915234567112822,,18.605608,,,,
274.41027123635564,-18.915443335723516,-2.4008659639737013,18.291632,,,,
274.4049605171618,-18.9202148024941,-5.804015307117686,19.072807,20.161245,17.719896,,
274.40587756265336,-18.918533736592973,,20.247515,,,,
274.40612345485926,-18.918888939869827,0.7260404125195941,,,17.364777,,
274.40786256333416,-18.91703964323048,,19.434978,20.014126,17.99824,,
274.40803381299725,-18.916895338977497,,19.81558,20.244097,17.848118,,
274.40911530270336,-18.914298029643994,0.6011772815851909,17.086277,,,,
274.40759432884937,-18.915045415482375,-0.31340499920564024,19.450136,20.465326,18.337523,,
274.40910418516614,-18.91350390580019,0.4830205897275537,16.822361,17.654444,15.865618,,1105.2958
274.4060082878958,-18.913972130141723,,20.420374,,,,
274.4063404340112,-18.91407366215039,1.470068889742604,20.515387,,,,
274.4036970501517,-18.91598433458378,0.5709391494303988,18.854996,19.964237,17.894222,,635.5981
274.397420466896,-18.919680341894377,,21.08464,,,,
274.40658465707133,-18.911516164858636,0.5537441238202437,19.337242,20.461554,18.31571,,
274.40536144243356,-18.91244855161951,-0.363130392130229,18.807877,21.018768,17.176203,,434.3731
274.40342430766736,-18.91394042008855,,20.824339,,,,
274.40308893264825,-18.914182820604154,-0.5799468735262533,19.59046,20.871561,18.607796,,
274.40721720406816,-18.910139170734663,0.7002743660118878,18.95883,20.18095,17.995768,,515.0518
274.40196631473594,-18.914885147645094,0.4998110581188286,19.202572,20.393652,18.281343,,
274.39984891141256,-18.91561549107264,3.294808243383904,19.911135,20.829779,18.03568,,
274.400817216512,-18.913622408814636,0.061890986550832854,18.735706,20.265566,17.63236,,603.5212
274.4111449559712,-18.922710721365302,1.195936813963777,20.21378,21.038813,18.814669,,
274.40924681519436,-18.923214657148662,2.3273184154027673,20.445856,21.68611,18.864527,,
274.41506077912294,-18.917264459644578,,20.797718,21.566143,19.49895,,
274.40488237751293,-18.926393708299624,,20.923061,,,,
274.41415384804475,-18.9176230718722,,21.007137,,19.641895,,
274.40985347612377,-18.92155670743154,,20.64824,21.921648,19.29792,,
274.4048688254942,-18.92595173764222,,20.565607,,,,
274.40601827554235,-18.924766049983557,1.2168393814630671,20.355837,,,,
274.4041776973579,-18.926315142081467,,20.40221,20.774614,19.289839,,
274.40646702281583,-18.920864684151947,0.97036104890573,20.607817,21.850286,18.499193,,
274.4038819606422,-18.92291000543192,,20.775637,21.90724,18.913488,,
274.4028552039988,-18.923854242508693,-0.21848157934385645,20.088488,21.639725,18.490257,,
274.40964400926094,-18.917227270147727,1.9901018633251701,20.31099,,,,
274.4063696392735,-18.920290327994785,-0.1610223560985873,20.661598,22.624989,19.379044,,
274.402309956759,-18.9241086797101,,21.0782,,,,
274.40572023236376,-18.920762122985806,0.7408546281457503,20.590593,21.814156,18.924149,,
274.41072803036514,-18.915914738958445,,20.840607,,,,
274.41172278162026,-18.91453588608019,,20.811193,,,,
274.41152785600667,-18.9143778453788,,20.622892,21.41641,18.526817,,
274.4106887850032,-18.914435208827808,-2.0505229396480673,20.574003,22.13559,19.15827,,
274.40745470961286,-18.916436147733542,1.2676794840348793,19.810724,21.430586,18.717163,,
274.4003464141507,-18.922329264158424,,20.44497,,,,
274.40527382325274,-18.917071723047197,-0.41463034666652926,20.383749,21.384588,18.901953,,
274.4029357866024,-18.917666089511826,1.4834791897833304,20.480227,21.799366,18.859663,,
274.4053607592865,-18.915153148313948,-1.4876435726912027,20.51255,21.50415,19.231796,,
274.40745447226664,-18.91106244935397,0.19115020054553142,20.444593,,,,
274.3996784787696,-18.914835747102103,,20.787766,,,,
274.3988105267498,-18.915065875270265,0.5385045047502468,20.518997,,,,
274.399429686756,-18.913964085277843,0.16306239575323841,20.477535,21.901772,19.21448,,
274.3982572426478,-18.91705309322225,,20.901432,18.612305,19.301094,,
274.40533762411684,-18.91092051255119,,20.805906,22.305773,19.856674,,
274.40182106936754,-18.91583440822361,,20.816565,21.19879,19.817902,,
274.40234336421895,-18.92083669759593,,20.82027,21.518435,19.413683,,
274.40458318877467,-18.91531328955938,,20.698826,21.149025,19.7697,,
274.40835669739636,-18.92192112099663,0.15329571971052489,18.28122,20.62574,16.906857,,566.1563
274.40533323351065,-18.922922889708204,0.38684393671903455,17.869041,18.68564,16.761555,,571.4965
274.4107008491917,-18.917656187341176,6.851767542297814,14.646383,15.458796,13.424218,39.734985,
274.4090782273676,-18.914683337688206,0.2519187505559182,14.7350855,16.129557,13.484671,,4401.3984
274.406234677471,-18.914485655597026,0.060670101974996095,18.696,,,,
274.40080715079006,-18.91781868076184,0.00652072896736508,19.017769,19.8676,17.806498,,
274.39758487550097,-18.920006320827795,0.49761657890019834,18.65252,19.755342,17.51395,,591.465
274.41027785616035,-18.91869832334988,0.47963254586379744,20.616238,,,,
274.39854979034925,-18.91803590060328,,19.739075,,,,
274.39928194118113,-18.918012488141123,,20.103395,,,,
274.4085678129161,-18.915830525371273,,20.828012,21.088213,19.533907,,
274.3980819598626,-18.921178202193474,,21.036127,24.39594,19.851067,,
274.4069716907643,-18.920975486053013,,21.137964,21.404894,19.401918,,
274.4137021937823,-18.91371200647839,0.4103571780198213,17.218615,18.05526,16.323996,,1150.4716
274.41165685009855,-18.913627482433387,0.25263089078480994,17.23245,18.246529,16.233936,,
274.4182964136977,-18.91354795974152,,19.439169,,,,
274.4168884998644,-18.91019146339764,0.13321354358710527,17.682148,19.926945,16.158567,,1177.3225
274.4182808076841,-18.907243901498465,0.2999869792767164,17.824326,18.740393,16.897434,,870.2606
274.4267325469083,-18.908671367706063,0.24987948765594897,16.075083,16.77363,15.123814,,875.7996
274.42041554071335,-18.904823730827633,0.47840493155840347,19.044691,20.52507,17.888678,,
274.41180047240834,-18.905904650463764,0.1855800846499096,16.654165,19.742794,15.147384,,
274.41817478145003,-18.90384535139452,0.381661083234804,17.257294,18.123999,16.322643,,
274.41063917108954,-18.906868213681424,0.4821205721362167,,,17.60067,,
274.41207671568276,-18.90350366865515,0.6568424668922994,19.265125,21.75853,17.771832,,
274.4135593427124,-18.906314777716403,-0.3116757594617332,19.229692,21.587084,17.84473,,
274.4152457491495,-18.904049084044942,0.6560227316158581,19.206223,21.610443,17.821287,,
274.41581696128674,-18.905871888392355,0.39327213700596486,18.25976,20.74739,16.847666,,968.6917
274.41676651942464,-18.913415334129414,0.055121687021036425,19.083466,20.857525,17.189674,,
274.4180899007267,-18.910892556816748,-0.2712900356451323,18.975353,20.750137,17.38572,,
274.41874007844547,-18.9141606819015,0.2285192531362713,19.775223,21.517271,17.916998,,
274.41967660280886,-18.907406611266467,-1.1226235817681613,19.732494,21.38738,18.16972,,
274.4213144351854,-18.910607868863153,0.21627203714783927,19.111916,20.930897,17.709055,,
274.4123254705112,-18.904873654507433,0.49585976078221106,19.597303,,,,
274.42739416855443,-18.90853262570907,1.330714016489662,18.548426,20.408201,16.677958,,
274.4151281879627,-18.915714829949415,0.5715627331940283,18.692125,19.848736,17.694637,,566.1936
274.40859253899646,-18.908551132150503,0.03801832071735419,19.167799,21.199953,17.849266,,
274.40768835628404,-18.90876425287129,0.4016716578476395,19.30262,20.335066,18.34226,,
274.40626668329344,-18.90842690990581,0.13893728649306103,19.588524,21.43053,18.124441,,
274.42081759251585,-18.91390598596469,,20.65924,21.34962,19.589643,,
274.41808149731287,-18.915748023079523,0.7638044567224579,18.54264,19.508526,17.54698,,640.1318
274.4225525195656,-18.910970888577314,-1.4356873421023986,19.397507,20.23643,18.124617,,
274.42035385551645,-18.912226164907413,-0.6301043330780385,19.939863,,,,
274.4207393538554,-18.9124916308531,-0.08818462446591202,18.3359,19.212082,17.112246,,646.6324
274.4212807605264,-18.911942044675452,-0.23808532603606675,19.897257,21.315872,18.440218,,
274.42471184696655,-18.90831460085549,0.2096307722061893,19.303623,20.765882,17.990229,,
274.4235945422209,-18.90877619654725,0.6005660867723666,18.87072,20.850582,17.3258,,297.5622
274.418390276312,-18.913234930040392,0.6582835086101617,17.811245,18.650421,16.646183,,
274.41799037202736,-18.9136805344817,-0.16758331941829785,17.231133,18.264267,16.024918,,1063.0632
274.4215685120095,-18.910217899208202,,20.599735,,,,
274.41637622938697,-18.913329134142412,0.773932875882411,19.432007,,,,
274.42278710415724,-18.907645358765805,,20.646849,22.026815,18.291872,,
274.41798736698894,-18.911184362474593,0.9940044617567474,20.491297,,,,
274.42371386023996,-18.905544106315656,0.19739303350200146,19.484049,20.725058,18.069675,,
274.4196936313116,-18.909319811066055,-0.49088457689802967,20.582441,21.868803,19.295351,,
274.4155196532401,-18.912490373970858,0.05071268217738552,19.514977,21.435335,18.21591,,
274.41729659266707,-18.910369072644716,0.5139289003992624,19.136652,,,,
274.4157320070203,-18.911845512017486,-0.4932261415443988,20.495583,22.068285,19.491772,,
274.4208439031581,-18.90693646916135,,17.426077,,,,
274.41466354129534,-18.912302451207832,-0.008799275404994651,20.309637,21.882536,19.321098,,
274.4208125994015,-18.90629375767971,,20.282072,,,,
274.4149741227135,-18.91164815438972,,20.779701,,,,
274.4133293019766,-18.91151072236982,-0.012357163155221326,20.046484,22.37604,18.852795,,
274.41411613349845,-18.910716553764313,0.10370998061193414,19.413277,20.859097,18.23564,,
274.417630061672,-18.907139465961084,0.6169870585916135,19.894753,21.068512,18.90601,,
274.4113231080312,-18.913037338903823,,20.90799,,,,
274.416897481592,-18.906898118276903,0.2560299314319617,20.150202,21.28864,19.453041,,
274.4120197944947,-18.91123710930184,-0.5945224078966698,19.730349,20.908361,18.58634,,
274.4136679235781,-18.909613571118015,,20.66359,,,,
274.41319448580174,-18.909973666044007,1.1987308567413142,19.403866,20.486767,18.462774,,
274.4158887684568,-18.9066223275426,0.473175525631313,19.12058,,,,
274.41674539288346,-18.905779979589436,,20.754232,21.401516,20.500412,,
274.41949335299927,-18.901256739204648,,20.657644,21.879808,19.76231,,
274.41744327384686,-18.903081157664793,,18.09046,20.101852,16.50569,,
274.41502666750245,-18.905264706983626,1.0433762704566925,19.781946,20.874895,18.51156,,
274.4183943978264,-18.90205641492187,1.77336647851373,,,19.54047,,
274.41828717133427,-18.90023949858485,-0.6156288308019743,20.172148,20.961117,18.472319,,
274.4122140102355,-18.905182621018465,,20.961489,,,,
274.4127806104506,-18.904850126443556,1.1115654344750596,18.456852,19.132559,17.141209,,
274.4094961152159,-18.908024979771458,1.0032976674147904,20.489471,21.660845,19.065977,,
274.41044770116446,-18.90662965035786,,19.868254,,,,
274.4131157968891,-18.904430384689235,0.7646394155391992,20.600561,,,,
274.4141504895268,-18.903087678044546,-1.436249939074749,20.630238,21.841696,19.058315,,
274.4145266102989,-18.901388156347583,0.4047517323229796,18.318806,19.255983,17.401342,,817.8537
274.4128195206274,-18.90300369805655,0.15851253588687522,19.893791,21.466923,18.706827,,
274.4072798477456,-18.90819607529419,-0.9152037122220411,20.024214,21.338594,18.794432,,
274.40933102897185,-18.905831704988447,,20.637032,,,,
274.4094107076613,-18.905985836121538,0.06732430152220682,18.445652,18.920933,16.923794,,
274.4127483302053,-18.90247903117896,-0.6784561774081449,20.182238,,,,
274.4099558142991,-18.9070829639432,,20.596056,,,,
274.4094887242854,-18.906891811358182,0.2107519132268383,20.217455,19.493647,18.30403,,
274.41851313763743,-18.904541814576312,,20.664392,21.647295,,,
274.4165502030063,-18.912251384148753,,20.829987,21.530901,20.188944,,
274.41170286616347,-18.912283801737217,0.147778658565785,17.361813,20.52324,15.846728,,1503.6646
274.4097971699683,-18.912220706077687,0.33774067259884805,17.13882,18.006243,16.210918,,
274.4102139313192,-18.910633429075464,0.37625385601807937,14.539055,15.682552,13.486751,5.7854056,2719.8013
274.4236201610349,-18.91172840189506,0.4177463276517693,19.993315,20.499458,18.259909,,
274.4236426099146,-18.90985699693243,0.27210562900067375,14.061141,16.178581,12.71946,-2.7768056,
274.42064721337243,-18.912194255270855,,20.642836,,,,
274.4155666582301,-18.916643831118165,,20.911684,,18.46298,,
274.4194424409767,-18.911667830745113,,20.280684,21.868597,18.489737,,
274.4172631527605,-18.912959956281853,0.2892913004170817,17.936028,18.742872,17.050455,,787.9457
274.42053270487173,-18.906676088619474,0.601906085685454,15.802937,16.558031,14.801677,,
274.4168466683017,-18.90860253207433,0.6068261385671021,19.997515,21.792059,18.500996,,
274.42116570520534,-18.90451640136002,1.3021160855795344,19.28172,21.390894,17.70547,,
274.41446810866006,-18.909673939161163,1.094562806095185,20.48247,21.825983,18.728392,,
274.4136956428793,-18.901168241551723,,20.908895,,,,
274.42261100535853,-18.90787267726509,-2.486271954725283,20.381954,21.19219,18.286171,,
