parallax,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,distance_gspphot
0.39298365008759845,,,18.43294,
0.6141186511405448,20.473011,20.423481,18.657427,
1.106460126604184,20.185547,21.44289,18.928267,
0.236103348082542,20.072771,20.619476,18.724113,
-0.38328190643984333,19.77868,,,
-0.2540320981299222,18.028944,21.038465,16.135513,
0.5577212622655279,18.437593,19.49867,17.27094,1001.0601
0.7647675973317725,19.417927,,,
1.1593559257122206,19.971512,20.997263,18.726896,
0.977075307461754,19.755306,20.471762,17.761053,
0.5422234934383694,18.998674,20.91067,17.824114,416.7615
2.0796435005134373,18.066597,19.837479,16.671469,
0.6778933512075233,19.297396,20.89333,18.148926,
-0.0027032520156082037,19.420334,21.690374,18.120754,
0.6618039936459605,19.645515,21.01841,18.771828,
2.603696825128453,20.174555,21.567986,18.270626,
-0.6923509750418938,19.91631,22.078217,18.308512,
0.5137307230800051,19.047503,20.697676,17.842909,
0.4573394702187829,18.994793,20.851383,17.688084,481.4034
,20.959894,,,
0.691268783164407,19.800133,21.081165,18.265015,
,18.978903,,,
-0.38866513536490965,18.739899,21.539894,17.059177,5584.5977
-0.6719978397356082,17.761675,21.579771,15.956815,
0.9958248668475145,20.1749,21.568707,19.019821,
1.2766411089357572,20.54046,21.936481,18.993288,
,20.973251,,,
1.5523370314190958,20.396648,21.498251,19.201878,
,20.964472,22.260996,19.249449,
0.49532236423806414,20.503942,21.758215,19.228848,
,20.757084,21.581743,19.895243,
,21.05538,,19.080643,
0.7872703768960722,20.504213,21.993122,19.191853,
,20.836172,20.969538,19.26786,
-0.60740813275686,20.613335,,18.452625,
,20.826643,,,
,20.730343,20.15884,18.585884,
0.3632927862893336,20.465038,21.633175,18.771671,
,20.760807,21.673864,19.331942,
0.07002010003160454,20.413176,21.79951,19.341658,
1.351574226903656,20.538136,19.78023,19.208899,
0.43215088316540196,20.385374,21.88776,19.46798,
,20.628939,22.597645,18.91295,
,20.877111,,,
1.5221901936895224,20.590458,20.871296,19.184116,
-0.4336996744479201,20.34026,,,
0.8931439676739664,20.71734,21.498493,19.33845,
,20.935251,21.00064,18.90835,
,,,19.67798,
,20.983395,20.950764,19.266329,
,20.739895,,19.047657,
0.452695055582265,17.887074,22.254107,16.187523,6842.8804
0.4607463754412524,15.909978,16.713,15.006888,
1.183390927392365,15.961859,16.519806,15.24184,834.4152
0.3289080610207104,17.3633,18.602903,16.254763,
-0.005367277588518772,18.312578,21.807922,16.60943,
-1.3377874393166629,16.112926,21.35213,14.220562,
0.809065107984314,19.949059,21.640636,18.909945,
,20.835804,21.173647,18.740948,
,20.890469,,,
1.8625243533097229,20.378477,22.44319,19.195824,
0.14523639369259156,18.867125,20.226261,17.704414,640.8087
0.4948755015618424,16.617002,17.708912,15.572637,
0.4302871773254611,19.332788,21.355694,17.577173,
6.955410889222854E-4,17.783512,19.033186,16.388447,
0.19987548566840863,19.368877,20.759274,17.960732,
0.123828602189856,18.769985,21.346788,17.098715,
,20.644146,21.597912,18.742653,
0.04890289636829912,20.75946,,,
0.083650858762262,19.196829,20.800829,17.813911,
,20.469536,21.544556,18.870087,
-0.134492959659327,19.755516,20.821144,18.01487,
0.21906938585864197,20.174532,22.637196,18.37229,
-0.3284048962790459,20.045835,22.022633,18.293612,
1.4427980928896356,20.229677,22.11464,18.496204,
0.6944836080315779,20.165327,20.069065,18.416903,
-0.38454244092319134,19.879585,21.746471,18.321533,
0.1062018359964363,17.396357,18.777643,16.004833,
1.3279940684214657,19.536556,20.67339,17.81779,
-0.01724579185052523,18.969154,21.188345,17.02672,
0.726559706118148,19.811733,21.131119,18.36369,
-0.4411187016908279,20.079878,21.757172,18.700207,
1.7892464731080409,20.298092,,,
0.01464530465385411,17.8214,20.089071,15.985167,
0.2440790151032336,20.185139,21.53647,18.816885,
-0.5272833589539688,20.244354,21.25678,19.349482,
0.6106239835563465,19.035742,20.586939,17.885466,
0.46426598144109044,18.068256,19.154985,16.900997,778.1989
0.2930278057896873,19.626263,19.63515,18.22277,
0.6263401259597171,19.993986,21.891733,18.32376,
0.06405279695769985,19.443691,21.376375,18.089464,
,20.911736,,,
,20.558022,,,
0.07004821307633778,19.031654,21.901848,17.254698,
1.0559270566389025,19.574404,20.453028,18.176579,
,20.374847,,,
0.7241747826412537,19.649704,,,
0.5620526955980433,17.606676,18.77796,16.54738,801.3952
0.10344074609402809,19.61244,20.907833,18.167356,
0.010632253622954724,19.017403,20.920145,17.764029,
0.0899338498567405,18.274467,22.597466,16.501991,
-5.341871471802688,19.022825,20.678028,17.017746,
,19.330378,,,
-0.5995005443408814,20.04674,,,
-0.3595427960244002,19.371159,21.03386,17.669445,
,20.655876,19.814861,18.553911,
0.7033220553189453,20.192856,,,
0.5713861456088599,18.216644,19.415648,17.063011,543.2729
0.44511375405944525,20.077282,,18.605415,
-2.7695971941431763,20.43927,,,
0.24453840381043052,20.485483,21.415161,19.031832,
,20.864054,,19.429903,
,20.883743,,,
,21.097263,,,
,20.96299,22.286018,19.932938,
,21.281301,,18.907837,
,21.046597,,,
0.48410227316869087,20.345366,22.660585,19.281118,
0.5603420191497779,20.286043,21.240238,18.86686,
,20.779238,20.987692,19.140232,
,20.78878,20.76112,19.540543,
,21.010315,24.208023,19.643284,
0.25214049382587467,20.359783,21.31347,18.792055,
0.8285654092013391,20.40727,21.298649,19.14687,
,,,19.7321,
0.6174668330774821,20.025064,19.3642,18.213179,
,20.338646,20.726635,18.185299,
,20.92678,,18.5691,
,20.97947,22.529222,19.237402,
,20.828678,21.431002,19.824049,
,20.627745,21.818064,19.04252,
,21.101656,,,
0.45165760915335074,17.071142,19.25894,15.63781,1162.599
-0.2835683887210679,18.620226,21.04702,16.964352,10349.873
,20.09187,,,
1.284145326495727,18.12521,19.204195,16.509342,
2.075521184243196,10.174797,10.260743,9.999617,
0.33307035542246954,14.935453,16.140417,13.822573,9030.446
0.9631681856588468,19.393229,,,
0.17170088515812493,17.29522,20.606632,15.486202,
0.36599694485469764,15.719414,16.877443,14.620692,9731.562
-0.10283162552905731,19.573631,21.06562,18.159607,
,20.864174,20.347944,18.715328,
,20.205006,19.879805,18.040865,
,20.394327,20.57244,18.621254,
,20.497185,,,
2.0908914501216844,20.388842,21.686974,18.522757,
0.016862945729067574,20.532442,21.46408,18.848137,
0.6969764449380569,18.722418,20.952826,17.336983,428.5351
1.0827927778882984,19.19917,20.913723,18.095509,
2.148798747767588,13.418006,13.854752,12.80759,422.5959
0.6824733464396757,15.652876,16.590508,14.678107,1141.2028
0.30648499881129165,19.082893,21.888908,17.41632,
-1.3676964100953068,19.469868,21.716352,17.665768,
0.27954701851861685,18.620102,20.784086,16.870872,
,20.384726,21.029732,18.762285,
0.3467126500278227,17.083405,18.158426,16.044031,
1.6824042727698818,20.58539,22.377464,19.18103,
1.0391897619425283,19.551285,21.256556,18.024569,
-4.257650378687067,20.444546,,,
-0.06903380314372495,19.04539,,,
0.4468595418715765,18.104956,19.357533,16.97096,
0.4580076373544556,19.172249,20.315344,17.937952,
0.09246195449142446,18.932215,22.224209,17.208115,
0.397771911776579,18.68594,19.969353,17.592203,833.559
0.030815443818616648,18.200113,19.30647,17.024645,827.1562
,20.986374,,,
-0.07060045650213917,18.194376,20.742498,16.541166,8392.038
0.6120978899264717,19.021463,20.224783,18.016172,
0.37237824236432526,18.584635,19.769444,17.45514,662.1083
0.8902896653100861,19.347775,20.701807,18.297434,
-0.013258489374829478,17.795145,20.929651,15.853754,
-0.4943644652021372,19.88798,21.758684,18.54067,
,19.956318,,,
0.0017309060691935527,18.566841,20.350075,17.301167,597.1782
0.8912931115501042,17.750698,18.962385,16.753256,680.6101
0.11465331466734352,19.769775,21.49254,18.543043,
0.8784599709310785,19.167141,21.649086,17.517618,
1.4458516429113697,20.007786,,,
2.591318808926581,20.143745,21.55018,18.897038,
,20.98995,21.341818,19.052422,
0.3335212998729401,20.323938,22.063711,18.295454,
,20.53587,21.233843,18.968355,
1.0008058833042706,20.33866,,,
,20.593822,21.179546,19.00849,
1.8439290264394916,20.750477,,19.141659,
,21.082205,,,
,20.632448,21.733751,19.155361,
,20.698057,19.531254,19.225798,
,20.78198,21.4531,19.53797,
-0.8481127984528043,20.480932,21.727549,18.842382,
1.0177232838627783,20.076794,21.047878,18.559711,
,20.951927,20.279036,19.85808,
,17.341581,18.327385,16.24893,
-0.08583049719331182,20.41102,20.171206,18.933216,
,20.929169,23.920885,20.16554,
0.8519948637507222,12.558368,13.634801,11.536407,1088.3944
0.6909532904120013,19.607655,19.766245,17.516129,
0.5586932651815263,14.837408,15.509862,14.019645,
-0.018977210744459218,17.301443,20.561953,15.755563,2400.6172
0.4938410975905796,16.649677,17.998606,15.405591,1564.2877
-0.274237841602063,17.951433,20.894169,16.207943,
-0.8490082236275699,19.67122,21.615923,17.684853,
0.2516491829793949,13.810693,15.918265,12.464458,
2.1318223821849496,7.2292423,7.2247,7.1760845,
1.3310005644864384,20.164896,20.464657,19.018114,
,20.353977,21.9931,18.902988,
,20.657259,21.894974,19.17144,
,18.196554,17.619917,15.981581,
,21.046143,,19.242422,
1.3601083190913847,19.27718,21.004166,17.777868,
,19.59032,,,
1.65073124282587,20.092127,21.165974,18.990795,
2.248800693042057,12.774144,13.157628,12.168881,437.4054
0.8008376530533016,18.377068,19.482338,17.255354,590.7186
0.5123252527008042,19.272867,21.842476,17.589037,
-0.0844287242929226,16.892776,20.917995,15.136458,5973.7236
0.32790288295990067,19.476715,21.319666,17.959501,
0.451939644027453,19.86879,22.579432,18.3397,
0.49642413908579613,20.489304,22.995556,19.012049,
0.5365699829906058,18.794897,20.41697,17.06435,
-0.47871115292220057,18.91884,20.460897,16.996536,
0.8754050458852491,20.454931,21.07411,18.732899,
-1.3066908691007297,19.990456,21.685745,18.274122,
0.2722837962045956,18.055824,19.220358,16.904778,566.8486
,20.7009,,,
0.23542828283172798,19.40638,21.58217,17.445004,
1.4526282570538167,19.747063,,,
-5.21475186279009,20.212803,,,
1.1277627574172748,19.421251,21.172415,18.26891,
0.36907977178299395,16.705706,18.940159,15.30512,
1.484638748338834,20.453611,21.550928,19.13221,
,20.73687,,,
0.9653845732871875,18.681076,19.946909,17.571587,480.9335
-0.12027589130713517,20.123386,21.162508,19.187881,
-0.1591951951730844,20.456621,,,
0.1077192833453922,20.090689,20.003548,18.42614,
2.089435451117368,19.748724,20.725292,18.385136,
,19.59114,20.875305,18.603216,
1.3525503594016468,20.162539,21.937899,18.635986,
0.30278531648672846,20.411427,20.871008,19.03674,
0.5341936121574835,20.029354,20.764805,18.591297,
0.9159917372634693,20.367035,,,
-0.5883733599815483,20.373045,,,
,20.792154,23.18993,20.206182,
,20.746984,22.730501,18.605453,
0.8850425140042992,20.38195,,,
,20.719885,,,
,,,,
-0.27258875800986593,20.287304,21.129217,19.126698,
0.8529424114031723,20.313122,22.102293,18.937218,
,20.747524,,,
,20.968782,22.176039,19.48822,
1.0057220646875629,20.20172,21.601212,19.031013,
-0.06747352781839819,17.055641,16.99576,15.356843,
,20.975449,19.615019,19.233725,
,20.973011,,17.409334,
,20.676886,21.835972,19.457134,
-4.410434829867123,20.57412,,,
-0.9606541325431397,20.673374,20.726238,19.525572,
,,,19.244108,
,20.958273,21.740372,19.864603,
,20.788069,21.699696,19.729721,
-0.44218125225179106,19.59331,18.873646,17.64582,
-0.3384979023056093,18.974537,19.098232,17.527681,
0.13998535415991079,,,18.134335,
,20.801619,,,
0.9674776858140606,17.026186,17.857027,16.138218,928.2933
0.37883618041913436,16.069212,17.262627,14.97226,
1.9300182373528325,17.285494,18.06634,15.537075,
0.929615038337263,17.885914,19.104586,16.719656,561.2573
0.4478544145434171,16.206438,,,
0.19246997246006337,19.106209,22.432182,17.37406,
5.431388078671266,20.57681,21.483799,19.080706,
,21.011457,,,
,20.677103,21.668613,19.241875,
-2.654574883632001,20.475449,21.38641,18.80534,
,20.751947,,20.125008,
,20.710144,21.93931,19.87954,
-1.4314426975046652,20.457022,19.274187,18.938217,
,20.705713,19.733498,18.187817,
1.169325598200897,20.079512,21.166508,18.712313,
,19.943295,,,
,17.73622,,,
,18.1714,,,
2.5559415001262837,18.171146,19.667898,16.97216,354.5791
0.2935090993407233,18.69746,20.618843,17.357986,1179.6832
,20.45747,21.05714,18.4163,
-0.18248984998488688,18.345827,21.437895,16.603796,
0.686869754718061,18.741493,21.536343,17.1312,
0.6568008658007127,18.882734,20.037888,17.816677,620.4257
0.33411638496623847,19.799011,21.059189,18.246832,
-0.515703942746605,19.932259,20.819395,18.316513,
0.00332957141698495,20.29471,21.664728,18.63267,
0.7653966529670021,19.836187,20.757048,18.348846,
-0.18956527068254606,19.773685,21.636421,18.374304,
0.5389564353880534,19.543783,21.18597,18.124327,
1.1322671214172686,20.58262,21.912365,18.936327,
-3.716918677541472,20.193731,20.444824,18.347416,
,20.801502,,,
0.6438014147668062,19.526669,20.526716,18.176744,
0.5059934869837733,20.096693,21.527119,19.023539,
0.8888171060864347,20.191456,21.125065,18.570423,
0.40739056984369126,19.910086,21.48804,18.182962,
-0.8289462097649481,20.125114,21.435184,18.763948,
-0.1363556077524035,19.39099,21.013502,18.112211,
-1.5869704204030843,19.72006,20.39352,17.881348,
-0.3344345714699572,19.238375,20.768127,18.083012,
,20.891914,22.45884,18.705935,
-0.06242362785063702,18.49642,,,
,18.991434,,,
1.113253830508116,19.21715,20.5236,18.048843,
0.4027564828622652,19.709034,20.719654,18.74625,
0.3980893285626879,19.287745,21.577244,17.69766,
1.2287140212189216,20.06791,21.379908,18.558907,
-0.8173729250236071,20.470322,21.01691,19.002968,
,20.689487,21.233494,19.431042,
1.8217624805081005,20.507725,22.37014,19.385836,
-0.06913581306948412,20.12196,21.477608,18.979626,
,20.79357,21.764488,18.938046,
,20.72799,20.490168,18.937387,
3.5883037631392174,20.497274,20.354528,19.168032,
,20.832575,21.771309,19.507032,
,20.925982,21.644968,19.48747,
-0.783575268672049,20.455387,21.240328,18.588547,
,20.582375,20.072943,20.100079,
,20.763819,,19.312895,
-0.8459583689085544,20.37889,20.536135,18.807554,
,20.74814,21.721926,18.884956,
,20.934788,23.819637,19.95168,
,21.044142,21.081688,19.594482,
-0.4779899067811944,,,19.039743,
,21.041239,,19.5429,
,20.71762,,,
0.3826170903692188,17.055988,18.369627,15.926314,2024.6079
0.2957691117118559,15.652535,17.622332,14.333168,
0.05787955120011551,17.128872,19.285414,15.739875,
0.2992884494293598,17.905083,19.10614,16.852966,818.9711
-1.877120636931152,18.0156,20.012308,15.862378,
2.1647065477150234,13.35507,13.767635,12.759215,449.6267
0.05630798070725178,18.35973,20.867256,16.52072,
-0.20567440508281712,19.71131,21.455938,18.325771,
,20.579594,22.513994,18.802416,
-0.7756840753151489,15.365932,16.360119,14.326808,
0.9512510603652278,18.826555,20.095757,17.265533,
-0.22208460786921647,19.623281,20.408812,17.791222,
0.36388755526755545,12.80898,15.358428,11.391167,1850.7625
