mg,mb,mr,parallax
17.253534,18.058775,16.35883,1.2535601870004744
17.126814,18.04613,16.168415,1.0237557010242466
16.739504,17.445173,15.941471,1.0009007765372706
15.48848,15.993268,14.823565,1.1404378752939757
16.241323,16.60843,15.709553,0.5370821673022116
15.831039,16.335426,15.168096,1.1563951832002584
16.09723,16.76832,15.306413,1.162954878658609
17.005371,17.777279,16.153141,1.0591426843443321
13.04971,13.347819,12.58997,1.3487223903328767
15.086572,15.40668,14.57109,0.6402005927049799
14.524696,14.889318,13.991651,1.3502507439071574
14.867337,15.254405,14.310233,1.1207519728350805
13.292193,13.583194,12.837495,1.3099237661059127
18.01755,19.079086,17.038685,1.4626851194105883
16.047989,16.55884,15.379534,0.7312787894290719
15.403486,15.752778,14.8858595,0.6018158505203413
14.997422,15.423562,14.398497,1.2347660981622162
15.692035,16.253447,14.979958,1.1527708267897485
14.074452,14.390165,13.596324,1.1467712532344159
15.538209,17.14135,14.31398,13.499876725903928
13.350618,13.635065,12.907139,1.2229473226205823
14.868529,15.296875,14.269344,1.1469315304305723
16.964771,17.892397,16.004076,1.8947416565897786
18.016766,19.25492,16.898745,2.3794514431878775
15.995378,16.54512,15.293682,1.0716072834674941
16.708189,17.345356,15.955763,1.0179912765518435
15.643284,16.400589,14.788316,2.347251189528369
16.547073,17.209265,15.761955,1.1067392699870384
14.503713,15.292765,13.630837,3.43881380674949
17.205236,18.001276,16.354681,1.1723418805460784
16.917477,17.400867,16.286016,0.6856876868450372
17.167074,17.973955,16.297785,1.148384858200616
15.186004,15.491196,14.7163105,0.630037892601617
17.380192,18.043541,16.609066,0.9192789482297486
13.465648,13.877699,12.877595,2.673694461064582
13.995899,14.44655,13.380035,0.8230729918408493
17.983667,19.306273,16.912947,1.6455125631098864
17.111662,17.902464,16.252707,1.052180554753061
12.249378,12.726266,11.613569,1.213697106322298
13.976336,14.280544,13.4962225,1.0678979629082317
16.71286,17.311216,15.975219,0.7874595440440789
12.536666,12.827302,12.087431,1.1919295679244553
17.507017,18.376358,16.60602,1.329692916320035
14.25441,14.763291,13.5919,2.3617745821748883
15.716253,16.269745,15.005752,1.1709591839226479
16.386658,17.015116,15.637509,1.1115477124945732
17.362604,18.12874,16.461008,1.105846790849637
17.243584,18.048302,16.371841,1.1488865989292578
15.163117,15.520973,14.639069,0.9745345678209604
13.550175,13.840444,13.100302,1.1363185255240893
13.618998,14.839875,12.524027,9.491171716862127
14.207137,14.533503,13.7158575,1.1523114153632217
14.445664,14.798343,13.927102,1.1118491761130465
14.014649,14.333448,13.5349655,1.1363390292197852
14.349534,14.683743,13.85178,1.1323369344201926
11.31192,11.597283,10.862995,2.9843892353773427
13.872696,14.228158,13.3513365,1.1620889654408315
14.414763,14.834155,13.8322115,1.1603930736879924
13.2109785,13.508897,12.749621,1.1593447725621102
17.055973,18.135822,16.029696,2.4957096178780915
14.549583,14.907772,14.026579,1.243588060817167
12.572901,12.863356,12.124962,1.1348171776928684
13.562483,13.8701,13.085644,1.1611473132023893
17.06271,17.847754,16.21112,1.3592930502300544
16.090982,16.623169,15.369263,1.262779749071367
15.073325,15.480404,14.493687,1.1394345272136428
10.640092,10.683743,10.543572,1.1820988824831917
17.150433,18.133461,16.180075,1.1983774854565719
17.736467,18.745495,16.618437,1.504097523602783
16.51742,16.956772,15.807531,0.6669915267642682
17.068403,18.013058,16.125761,1.4713166195499507
17.013369,17.840216,16.110939,0.9853885479352457
13.069575,13.3552475,12.623273,1.1554649742275136
15.0919895,15.498776,14.522993,1.125514565432455
13.885436,14.191787,13.41704,1.1591146785838828
13.2420635,13.527269,12.79612,1.1453005274060561
10.464759,11.023869,9.758127,1.2178935993126014
12.958711,13.239197,12.522504,1.1480116098473825
16.349297,17.045637,15.537432,1.0765512851613324
15.079404,15.490598,14.503993,1.1990922435893647
16.714752,17.422997,15.904347,1.2046256707750382
14.186373,14.521054,13.681795,0.9635000403604415
16.25642,16.845272,15.529974,1.037710332177406
13.978698,14.285119,13.50795,1.1001952338359602
12.564291,12.855199,12.114604,1.1539230126758735
16.13321,16.703709,15.425697,1.2048993265248567
14.542595,14.871402,14.008376,1.1017337016873796
13.221856,13.505016,12.777791,1.1850340822961247
14.595682,15.062134,13.946624,1.8350355645872616
13.630524,13.92726,13.153552,1.0697105003341298
13.337077,13.64592,12.857339,1.0584768707355112
17.7362,18.836264,16.69907,1.6594960222712063
12.734363,12.9946995,12.315974,1.337138997372729
10.512736,10.981301,9.8806305,1.1781231211794791
12.2996645,12.612275,11.822024,1.4259508770989169
16.21151,16.87783,15.414758,1.0919097851016712
15.182085,15.605694,14.595916,0.8156868008192785
15.615606,16.20991,14.878177,1.137687286282276
17.85186,19.015265,16.814054,1.9849043124221142
18.22731,19.558062,17.096481,2.8248434887434293
16.248579,16.86418,15.492944,1.2039230314841898
10.147911,10.686784,9.458681,1.175932797447876
16.907835,17.396997,16.255613,0.7951772608768457
17.637362,18.717545,16.621914,1.175726643877017
12.695327,13.094103,12.125686,1.2013230888602429
14.7921715,15.167705,14.248565,1.1974372150164654
13.319092,13.567171,12.918805,1.1655713612446685
15.46716,16.01657,14.754136,1.152828112024887
14.694768,15.064553,14.160012,1.1557868546226397
17.71033,18.593494,16.808207,1.181698060817834
17.970957,19.550455,16.736698,4.441440275222781
13.604394,13.897722,13.151482,1.1007966365833721
14.326853,14.714953,13.772308,1.4323130141843055
16.683075,17.387062,15.880193,1.1127512727768967
14.705977,15.098598,14.142185,1.1870506926029027
17.439148,18.486687,16.41543,1.3811094272642166
16.610348,17.43118,15.717421,1.4353282539663041
14.483813,14.833854,13.967599,1.1419076461708992
14.5953865,14.978113,14.04606,1.1534567444598798
13.884225,14.188277,13.420684,1.175451005810465
13.031916,13.323428,12.578972,1.174805110038957
14.602927,14.915734,14.122511,0.7532177018272027
14.839034,15.223881,14.28585,1.2558796484205093
15.408755,15.791653,14.86341,0.8445201564961824
16.947237,17.706408,16.094297,1.043617052367201
14.541533,14.899352,14.017096,1.1350684189173046
13.628075,13.911917,13.181957,1.2736305247758715
14.424609,14.756771,13.924477,1.4566891891144258
14.223176,14.547518,13.733359,1.1474845645421368
16.575846,17.244259,15.782944,1.194328838531942
13.701042,13.998466,13.242807,1.1661968586223292
13.080602,13.382488,12.617014,1.1406007062193397
15.329978,15.776045,14.725095,1.1810930230379635
15.7270155,16.30994,14.998924,1.2720202715435465
13.218655,13.510041,12.763825,1.1807411446386769
13.264436,13.553966,12.813642,1.1570041195447474
14.231096,14.722921,13.5720005,1.1024982258091767
15.981641,16.335167,15.459446,0.7044257526676942
16.273195,16.649578,15.731233,0.5659963665012429
16.662333,17.55421,15.7292385,1.2005404438602607
17.24006,18.482641,16.125349,2.7599344674670663
12.614237,12.849116,12.10736,1.2010145823413005
16.84414,17.574528,16.02277,1.2372274560279273
16.189533,16.781548,15.466384,1.2621369199463846
12.083039,12.374133,11.630069,2.9866675575542154
14.032978,14.411555,13.490376,1.1518104068533068
15.931609,16.473673,15.239141,1.1488719732576453
15.4304495,15.873556,14.824652,1.1971884675337028
16.646383,17.440344,15.771865,1.1002058137094062
15.176177,15.680784,14.50308,1.1806644130765818
16.543694,17.221472,15.774389,1.191740997843661
