mg,mb,mr,parallax
15.524916,15.927347,14.960879,0.43427649252519057
14.594999,14.938077,14.080006,0.5160892861877384
12.206681,12.5208435,11.717466,2.641129771572075
15.671567,16.037199,15.142399,0.5761713373056044
16.493118,16.931236,15.81203,0.5167462068733999
16.921568,17.383427,16.309563,0.5866800783400208
15.843479,16.21421,15.307977,0.49329302582257384
16.240095,16.640783,15.675473,0.5416174166029584
16.418839,16.818857,15.853744,0.5166169565171115
15.977641,16.355192,15.434497,0.4939666820068715
17.181244,17.903477,16.35071,1.1426554981987243
16.348587,16.743652,15.778554,0.4757906327434489
15.585095,15.9358425,15.066471,0.5045191096708714
15.366707,15.707532,14.858184,0.5485964632669389
15.499355,15.8705845,14.963988,0.44231613580048934
18.15801,19.102448,17.183802,1.1945132222729649
16.124525,16.497591,15.581362,0.5485144893996119
11.755187,12.423506,10.97363,0.511759716439846
16.862967,17.288208,16.171497,0.5650602948180828
15.732668,16.09087,15.206269,0.5260266248187786
16.838133,17.358206,16.158377,0.7457121528918329
15.620576,15.94544,15.1254835,0.5126175556683678
16.849249,17.44538,16.103123,0.6419651128509004
15.31385,15.656458,14.794271,0.5154359728824045
14.524504,15.038084,13.859593,0.5430299614904593
16.487381,16.872705,15.905107,0.5076944131634681
15.161662,15.507954,14.649967,0.49505673998560207
15.4945965,15.8441105,14.98254,0.5458738011482882
14.669625,15.043409,14.128532,0.5758714870099049
15.244167,15.599216,14.72619,0.5595770489909196
16.845572,17.29881,16.235535,0.6226105176850911
15.628032,16.003428,15.067832,0.7934827652778278
16.099907,16.542234,15.496325,0.5668153093744523
17.686188,19.20118,16.49805,3.763355973528177
15.477704,15.825322,14.966859,0.5212727418048824
15.9015665,16.261858,15.370959,0.47473026756800624
16.396585,16.781294,15.857578,0.418510679991048
14.843361,15.1892605,14.3265505,0.5007595077375835
16.62963,17.048794,16.057806,0.5113373497154237
13.343314,13.910227,12.635581,0.5231166600627769
14.790467,15.147616,14.265569,0.5121733021087678
15.782135,16.141693,15.260442,0.5686906217097069
15.871496,16.24441,15.34016,0.5629163398944388
15.889475,16.255856,15.366993,0.5331904873780392
16.427753,17.18046,15.589901,1.4714077150174385
15.383163,15.712249,14.831683,0.5340324854901758
15.905427,16.271917,15.370699,0.4673848360086409
14.586579,14.857087,14.159594,0.59102127552523
13.256563,13.937962,12.460226,5.980890723141557
16.121002,16.504467,15.568431,0.542127557809301
16.17483,16.560804,15.628823,0.48951143402363545
16.984098,17.461348,16.345596,0.6241683289521038
14.948627,15.250616,14.417212,0.5497813404706954
16.138834,16.571735,15.537651,0.5078169755603059
14.089755,14.221187,13.816343,0.5275154429074747
14.826955,15.292511,14.203902,0.5037757826937981
15.603338,16.041985,14.99308,0.8446959506140086
16.996271,17.865307,16.082022,1.292032691233428
14.285124,14.708672,13.692871,0.643787687930345
14.6481085,15.204766,13.940733,0.24137963155510928
13.067086,13.664479,12.334874,0.5037807154217794
17.560778,18.221462,16.790407,0.7280429038600854
14.345646,14.633393,13.899428,0.6899459127662924
14.791722,15.507649,13.972639,2.1473540250547614
14.770155,15.145854,14.228091,0.5411101050910497
14.860513,15.218622,14.337813,0.5041092853986133
15.851738,16.252466,15.278628,0.5104916340854716
16.590528,17.10589,15.936376,0.48962833112533505
17.460506,18.64058,16.375908,2.392890512766155
16.032404,16.417109,15.482496,0.513879919868421
15.184865,15.530024,14.67528,0.5440490525601995
15.520115,15.87581,15.001065,0.5380942237246376
18.316473,19.301668,17.324045,1.232213965536701
15.39312,15.743209,14.878293,0.5255497025212145
16.230652,16.560534,15.734643,0.43675458023143576
14.674648,15.047923,14.133527,0.5601186511735625
15.777952,16.138702,15.247871,0.5393146653140614
15.321382,15.686783,14.792436,0.5003773067807914
14.837123,15.200128,14.30857,0.5238926304222262
16.146292,16.542482,15.587233,0.4523221060216372
15.283697,15.632564,14.769215,0.4764991511991922
16.268997,16.672203,15.692262,0.5254668201316741
12.111954,12.707015,11.382433,0.5468424053203647
16.813192,17.264635,16.213076,0.5710411806539237
16.191776,16.594717,15.625273,0.5216564857216629
16.676394,17.143198,16.053143,0.5606814609245598
16.568382,16.98582,15.981051,0.43749075460092357
15.128503,15.417447,14.535771,0.48817918671382715
16.025877,16.404402,15.484686,0.4659730571994685
13.486459,13.805192,13.005667,0.523954960271264
16.125582,16.513645,15.572399,0.48437827458856925
16.814665,17.389002,16.093788,0.5520215438509749
14.882293,15.22707,14.3518305,0.5139463087476679
17.751385,18.892088,16.728867,1.7495669442035646
16.28353,16.688387,15.725186,0.470167282170594
15.831996,16.230337,15.267363,0.4942945392675178
16.594227,17.016779,16.017248,0.4930466919180152
15.961443,16.329025,15.431643,0.5556838146308063
16.539791,16.963331,15.949851,0.513975149505631
15.814078,16.181637,15.27484,0.5305137785983941
13.047908,13.641027,12.319191,0.5379028481381627
16.636969,17.058905,16.048079,0.5641480978960712
16.492592,16.904013,15.916392,0.545989525044064
16.59268,17.085506,15.932337,0.6402581295466263
15.100406,15.437856,14.598983,0.5316950725265024
14.133154,14.464578,13.635151,1.1100191778420583
15.260968,15.549147,14.812748,0.5514437045821454
16.169373,16.563406,15.607776,0.5121260237246384
15.271455,15.585966,14.793656,0.48338114671139626
14.895752,15.244391,14.385265,0.551342367000179
14.398068,14.770147,13.860981,1.1883589093997822
14.823456,15.185902,14.294107,0.5020103247349619
14.20974,14.722774,13.549693,0.510568082073719
16.952946,17.408503,16.351797,0.5579013307740092
15.664845,16.106262,15.055507,0.7956737101980099
14.531652,15.417864,13.602905,4.506261989303785
12.80668,13.315173,12.145203,4.497548060226339
11.862221,12.378426,11.187262,0.5838754747120494
15.853471,16.226105,15.314381,0.5037869219513147
16.935022,17.42005,16.306673,0.5488890511286556
16.524803,16.931526,15.966547,0.5649359001547147
16.298487,16.643045,15.7599325,0.47606543403380497
16.068296,16.45346,15.531736,0.5325494067211575
14.031254,14.537732,13.37584,0.5357805573361158
14.113887,14.651273,13.432382,0.43163263602458163
15.739852,16.08826,15.222531,0.4951662554601317
14.727726,15.105798,14.18663,0.5321099010380307
16.309387,16.70134,15.753773,0.42089360306037665
13.358162,13.609735,12.959068,0.5380171229910949
16.391682,16.788332,15.841323,0.5478345288732086
16.823118,17.306648,16.174389,0.599855183664406
15.391565,15.729737,14.892898,0.5099515337140496
15.974774,16.347923,15.437346,0.4682657802997287
16.166975,16.55809,15.626473,0.5683595670920242
14.910501,15.259542,14.393269,0.5119083190537471
15.922129,16.296875,15.403953,0.5457844822918689
14.998319,15.341192,14.495042,0.5340790088594078
14.763309,15.511326,13.924651,3.3342722614927394
16.519289,16.93116,15.937558,0.5280739852439192
14.750596,15.111938,14.225855,0.5298692674433889
14.853172,15.162606,14.369914,0.5247030861464611
12.332705,12.797383,11.706452,5.800903993887053
16.000175,16.373968,15.47015,0.4955564220294553
15.083186,15.429362,14.570451,0.521764450580598
14.758692,15.158003,14.196732,0.7713334274397162
15.719214,16.079052,15.187209,0.515980172475261
16.24116,16.682037,15.6369295,0.5277660253406384
15.688,16.119888,15.062869,0.4662810870138136
16.409626,16.923489,15.74063,0.4659685890533076
15.187449,15.523469,14.6649885,0.5099024134973805
15.889033,16.261845,15.359109,0.5075424442141234
15.502032,15.9834175,14.757973,1.7107278790869955
14.711977,15.056851,14.198204,1.059487919879273
14.927021,15.41008,14.283291,0.2942609278395621
17.243937,18.064661,16.378775,1.516473804451044
15.694472,16.91529,14.585461,4.311827938876738
12.975958,13.442359,12.332302,1.0438988771234106
16.670652,17.166788,16.035252,0.5929425990220099
14.810662,15.178472,14.269077,0.5549530219710209
15.850832,16.2413,15.301957,0.46108506260815707
12.353071,12.734783,11.805002,2.433174062734213
16.6661,17.11068,16.071196,0.49183135317362175
13.953604,14.353786,13.387945,0.5535450169769051
16.527973,16.907467,15.951862,0.6295632060921029
12.955112,13.219376,12.518944,1.5134323481624858
15.483507,15.833045,14.973381,0.5016948817644927
15.188348,15.558385,14.650903,0.4755498841779746
16.48398,16.883902,15.910646,0.5327325150231881
16.182953,16.572285,15.633177,0.5298454582085234
15.547971,15.917403,15.013372,0.5181307448916215
17.148418,17.769558,16.412436,0.5792401798928885
15.87649,16.166359,15.428856,0.4104637783010753
15.307521,15.680914,14.7692795,0.531149480464747
13.113579,13.454054,12.605884,1.0816199027848012
16.808784,17.29813,16.164772,0.4864544129789645
13.769208,14.317245,13.077373,0.5166291704002678
14.901581,15.252404,14.378348,0.49805109948053544
16.742815,17.20309,16.133154,0.4431035985109889
15.96448,16.307352,15.3788805,0.5333561342961725
15.708516,16.109514,15.131136,0.6291849001666912
13.802645,14.345892,13.115398,0.49856814394289517
15.066161,15.42802,14.538011,0.5277971242645835
16.094475,16.487421,15.544624,0.5025158439740876
16.50123,16.936203,15.980646,0.5156125913762237
14.322249,14.669437,13.808508,0.5331416027366789
15.780395,16.190153,15.207,0.4932335436223712
15.944702,16.325563,15.405718,0.5437210859353877
16.091848,16.485464,15.530181,0.5680292694051097
15.055464,15.401795,14.546107,0.5573765886786713
15.281987,15.61949,14.759147,0.49747199564387523
14.768157,15.273006,14.100658,0.5140070240236709
15.613513,15.970348,15.079854,0.520608093923288
16.386364,16.76376,15.811132,0.5263965867320093
14.697766,15.053177,14.177057,0.48483630914315473
14.918764,15.254558,14.391795,0.5017886347563328
15.675505,16.0074,15.134603,0.5230998219016509
16.002882,16.380537,15.45652,0.4821005068587653
16.921618,17.420345,16.267189,0.597189792970826
16.347818,16.76956,15.767013,0.5363977878033191
15.4285755,15.780139,14.9114895,0.5450601566548617
14.909524,15.258992,14.3999405,0.4958102501321294
13.770371,14.265908,13.093483,0.5008590359942713
15.823572,16.188799,15.289475,0.5214367834456494
15.182974,15.532975,14.667932,0.5114057084140224
14.953878,15.258292,14.368799,0.5442498652667979
16.69251,17.110973,16.114162,0.5072038440607984
13.8797035,14.421875,13.19167,0.5100951265151349
15.339626,16.201952,14.428298,3.4391757735635653
11.725168,12.00521,11.283511,1.934742989556913
15.918233,16.297953,15.371545,0.5084296796788177
15.289292,15.6252775,14.788484,0.5139591396336886
16.135761,16.569101,15.532174,0.5295641366166742
15.8403015,16.190977,15.311306,0.5265712406476949
15.730527,16.077892,15.210566,0.5269195318792662
14.83912,15.276141,14.237219,0.578589273595401
14.71553,15.09464,14.169005,0.5072985505256896
14.756721,15.24337,14.113263,0.5486491185246177
14.78337,15.156669,14.237862,0.5386815893512846
16.20322,16.59167,15.653238,0.5845524618563293
14.786273,15.143993,14.266515,0.508465349962204
15.34945,15.703447,14.829482,0.5346992532321272
14.471438,14.829845,13.948131,0.536971955109572
16.224707,16.623411,15.674827,0.5216727583267318
16.40189,16.832712,15.803143,0.6087469476391411
12.049516,12.640566,11.322602,0.53803686072089
15.034183,15.377689,14.535461,0.5144675367026835
14.343869,14.657005,13.876193,0.5276650015702934
15.584415,15.982441,15.029964,0.5473902607287323
14.961829,15.304172,14.45639,0.525302307221353
14.749851,15.104461,14.198552,0.5356078655220841
15.319191,15.666509,14.803242,0.5047676747565475
14.229957,14.473826,13.807896,0.5110019472204241
15.514023,15.88868,14.951795,0.6215845450802281
16.872301,17.334663,16.272148,0.5723412208776415
15.988536,16.40163,15.426112,0.6965352426148702
14.380444,14.906116,13.706448,0.5052742924628446
11.665093,12.249148,10.939511,0.526184340525151
13.901557,14.156546,13.503896,0.5097379168770876
14.69097,15.058946,14.159503,0.5115300174438573
16.136127,16.53317,15.576512,0.5391063423620871
14.802799,15.16282,14.279174,0.5159011155807747
14.645391,15.138099,14.000362,0.5321873319392817
16.85548,17.412022,16.142721,0.5403564616636316
15.671771,16.01529,15.150796,0.5519974824340983
15.359715,15.705747,14.85087,0.5322880420109936
16.599207,17.007435,16.016108,0.4732083298901391
15.748126,16.131855,15.189544,0.5496746817900892
16.498047,16.90862,15.931578,0.5557199071674559
14.810913,15.167626,14.286503,0.510085219753695
16.535198,16.958553,15.966689,0.4646836636503674
15.933459,16.370733,15.334807,0.5293851520786872
14.054117,14.513956,13.420795,1.7978184242156894
14.9412155,15.285279,14.434696,0.5307495547355224
15.8293295,16.272177,15.22724,0.5293440058882579
14.739443,15.139853,14.178041,0.5231024594034203
15.736455,16.092564,15.210729,0.5625124297743802
17.737623,19.44863,16.491692,3.385668800336734
17.072199,17.606901,16.391617,0.5279688473176638
15.0825405,15.417501,14.578899,0.5263812106027133
15.596232,15.935459,14.97918,0.604824489073821
16.142756,16.576904,15.481049,0.536230886682303
14.859753,15.212411,14.338447,0.536207510201761
13.581891,14.137316,12.88434,0.5176796502497876
16.272383,16.675303,15.702604,0.517957546194416
16.788586,17.224747,16.177664,0.5484532851513068
13.769313,14.038425,13.3458,0.7094613291072931
14.755861,15.131607,14.215356,0.5229776493621513
16.743637,17.561474,15.86195,1.23129852390213
13.347508,13.920689,12.632932,0.485796338207582
15.5374155,15.888968,15.018245,0.564939236503993
15.0952635,15.459987,14.565127,0.5207485875966348
15.177156,15.543792,14.641596,0.5579835268881732
15.124162,15.4793625,14.60536,0.5082876035596035
16.883787,17.349388,16.288073,0.457360281667073
15.9212675,16.27884,15.394521,0.5028885478968284
15.647638,15.997843,15.136496,0.5414527202922751
17.555773,18.270298,16.777426,0.7054119912990343
16.499393,16.873817,15.973941,0.4349548287627359
15.132575,15.488663,14.618023,0.5532990584260803
14.852315,15.207794,14.320174,0.5160875824413715
14.905804,15.254491,14.387744,0.523662927995813
15.975664,16.367327,15.401984,0.5193919911795399
16.130468,16.501513,15.536683,0.48864509229823466
15.511984,15.81413,15.043333,0.4893445061317313
14.58008,14.826834,14.178447,0.49958989860427166
14.79044,15.297551,14.124154,1.5423527786480693
15.934073,16.301584,15.3959255,0.5337782847566919
15.570605,15.928283,15.047847,0.5796404796848318
11.923681,12.585474,11.145558,0.5214322478603246
16.637995,17.034588,16.091528,0.46015331385578945
14.721034,15.095147,14.181796,0.5016125744807264
14.909706,15.270667,14.37966,0.541684687184074
14.615936,14.95039,14.111056,0.5317556802987135
14.929072,15.267089,14.419961,0.5858240919910099
17.723341,18.928465,16.642609,2.1492891912823926
13.686807,14.218748,13.004632,3.36969032666285
15.56595,15.924628,15.0365,0.512990255770699
15.695061,16.06185,15.15525,0.5343772240149687
15.437835,15.803682,14.90665,0.5055955039199387
9.470417,9.714894,9.07077,6.844875713744106
15.107234,15.454545,14.590534,0.5222896488424453
15.338127,15.693538,14.819454,0.5280445145836039
15.834767,16.203175,15.298283,0.5122373774829249
15.976345,16.359804,15.434005,0.5473082997359118
13.229232,13.511074,12.789963,0.5139034767595029
16.75967,17.221012,16.147385,0.5179357770836717
16.244442,16.58594,15.747633,0.41249907589613405
17.501566,18.468483,16.552193,1.208176538769222
14.089025,14.626326,13.406758,0.5105487891959986
12.625616,13.21595,11.896382,0.542898443295311
14.050668,14.347736,13.594565,0.5203631983113511
15.004777,15.518371,14.322163,0.5189356652496991
14.919755,15.274042,14.39015,0.5408679810078375
14.793995,15.199402,14.22083,0.5220957571459317
15.596281,16.002184,15.033599,0.5218159342469086
14.8103075,15.168777,14.27082,0.5014555761054036
13.281732,13.630259,12.765413,1.0307839576654907
15.631063,15.989517,15.110329,0.5891789448643187
16.071812,16.455036,15.526694,0.5414748547095289
15.232388,15.58048,14.716999,0.5244751634933416
16.684536,17.13439,16.07492,0.6429712422873032
16.25431,16.717123,15.636281,0.5441387555042141
15.1736765,15.530007,14.656767,0.5360571069244453
15.658465,16.014399,15.136686,0.48181112709928126
15.231826,15.576966,14.724886,0.5025834330900846
15.452653,15.797742,14.89015,0.7119721336432805
14.7406645,15.103097,14.2087965,0.5357981570241032
14.852186,15.202747,14.338619,0.5416346060413618
16.380217,16.767508,15.819715,0.5435255018228459
14.736546,15.135583,14.174952,0.529546624467936
15.375052,15.789829,14.787394,0.8726791337704981
15.631565,15.981562,15.11878,0.47416986220143775
16.755905,17.188221,16.158546,0.5583894609311362
14.744413,15.120457,14.203127,0.529187506858324
15.6547785,15.99704,15.137608,0.5585430254926296
15.669478,16.017586,15.157381,0.5405180459572565
15.127161,15.385777,14.52659,0.468036004892846
