parallax,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,distance_gspphot
-0.6599266813479129,20.005215,20.608253,19.44866,1.1595936,0.6030388,0.5565548,
0.3045217417663661,19.396097,20.093801,18.692265,1.401537,0.6977043,0.7038326,
2.228659677546484,20.265268,20.444006,18.52608,1.9179268,0.17873764,1.7391891,
,20.73205,,,,,,
0.5892926680108458,18.947498,19.626026,17.929533,1.6964931,0.67852783,1.0179653,1035.6688
0.013257847092628214,19.662409,20.298178,18.731136,1.5670414,0.6357689,0.9312725,
0.7311802080621344,19.212702,20.033306,18.379122,1.6541843,0.8206043,0.83358,
0.09849075311556882,20.504768,20.880741,20.051859,0.8288822,0.37597275,0.45290947,
,21.10968,21.549055,20.069386,1.4796696,0.43937492,1.0402946,
-2.8157742918387387,20.542751,21.031487,19.250847,1.7806396,0.4887352,1.2919044,
-1.055986310053404,20.594057,,,,,,
0.2504533482576938,20.059593,,,,,,
,20.774878,21.38065,20.155817,1.2248325,0.605772,0.6190605,
0.3107285876649475,18.531862,18.700974,17.349266,1.3517075,0.16911125,1.1825962,1536.9672
6.2514943428444,20.325258,,,,,,
,20.723919,20.968782,20.027946,0.94083595,0.24486351,0.69597244,
0.836281420155366,19.181787,,,,,,
2.4930568329326053,20.8249,20.65205,20.060303,0.5917473,-0.17284966,0.76459694,
,20.954681,22.289007,19.923794,2.3652134,1.3343258,1.0308876,
,20.645952,20.307035,19.025852,1.2811832,-0.33891678,1.6201,
,21.17465,22.137636,20.783089,1.3545475,0.962986,0.3915615,
-0.09507323457199947,19.379784,,,,,,
,20.885593,,,,,,
,21.063345,21.570747,20.002241,1.5685062,0.5074024,1.0611038,
,20.912317,21.755606,19.721392,2.034214,0.8432884,1.1909256,
0.4298075005401455,17.40541,17.526228,16.261496,1.2647324,0.120817184,1.1439152,
,20.970089,21.401575,20.95438,0.44719505,0.43148613,0.015708923,
,21.185032,22.967566,18.42486,4.5427055,1.7825336,2.760172,
0.5342948468271453,17.051619,17.574373,16.351524,1.2228489,0.52275467,0.7000942,1291.3137
-0.2611815399701145,18.363667,18.856821,17.516888,1.3399334,0.49315453,0.84677887,
0.7048149108142808,18.434734,19.12239,17.59792,1.5244713,0.6876564,0.8368149,1410.9716
0.4741103177549858,16.518988,17.021116,15.794658,1.2264585,0.5021286,0.72432995,2434.3516
0.8544994904142694,18.422136,19.120695,17.595037,1.5256577,0.6985588,0.82709885,1154.8473
0.47455283289813277,16.84221,17.364344,16.15788,1.2064629,0.5221329,0.68433,1545.6028
0.5184644999833031,14.705283,15.362795,13.907407,1.4553881,0.6575117,0.79787636,
0.46105252977116745,16.543919,17.059275,15.851843,1.2074318,0.51535606,0.6920757,2346.2354
0.5302881495127736,16.89343,17.42674,16.19559,1.2311516,0.53330994,0.69784164,1397.9077
0.5055414994064892,15.898006,16.498623,15.139574,1.3590488,0.60061646,0.7584324,6345.4067
0.49271305139001104,15.774754,16.397243,15.0032425,1.394001,0.6224899,0.7715111,3559.2048
0.5593635914295673,17.269062,17.81333,16.571068,1.2422619,0.54426765,0.69799423,1365.0657
0.49561415855036645,17.431637,17.99299,16.713104,1.2798862,0.5613537,0.71853256,1336.814
0.4981681697453241,17.53713,18.091772,16.80469,1.2870827,0.5546417,0.73244095,1333.8414
0.5440544036545686,17.143274,17.671635,16.431545,1.2400894,0.52836037,0.71172905,1785.977
2.529371084399657,19.18266,19.767908,17.984154,1.7837543,0.58524895,1.1985054,
0.44632267628306466,17.140831,17.6808,16.429733,1.2510662,0.5399685,0.7110977,1406.8003
0.46923393267623503,16.82552,17.342714,16.130342,1.2123718,0.51719475,0.6951771,1297.06
-0.19756875786437933,19.992771,,,,,,
0.5120291299481561,17.25671,17.79318,16.547451,1.2457294,0.5364704,0.70925903,1796.9457
0.49381096537612995,14.767068,15.42011,13.962461,1.4576483,0.65304184,0.80460644,2321.6707
,20.258242,,,,,,
0.6785284003438355,18.201942,18.861536,17.462828,1.3987083,0.6595936,0.73911476,1105.6847
1.0104582570778284,14.386682,15.047436,13.594351,1.453085,0.6607542,0.79233074,
0.551264548035243,12.917148,13.644142,12.078368,1.565774,0.7269945,0.83877945,
-0.38926666480378175,18.866379,19.354536,17.669762,1.6847744,0.48815727,1.1966171,
,18.77297,,,,,,
0.5897567237973554,17.631788,17.71628,16.67901,1.0372696,0.08449173,0.95277786,
0.7082598322159952,17.546001,17.991034,16.621737,1.369297,0.44503212,0.9242649,1134.5507
0.6637196359889771,17.64682,17.962517,16.638927,1.3235893,0.31569672,1.0078926,1510.6719
0.39392259360548365,16.94837,17.425804,16.199106,1.2266979,0.47743416,0.74926376,1281.8507
0.44020816670261315,15.988324,16.55887,15.249372,1.3094988,0.57054615,0.73895264,2869.0945
,20.710882,21.682245,19.611649,2.0705967,0.97136307,1.0992336,
,20.80502,,,,,,
,21.004333,21.238373,19.806856,1.4315166,0.2340393,1.1974773,
0.5565482525059952,17.390387,17.351048,16.086002,1.2650452,-0.039339066,1.3043842,
0.5946737793500042,17.291872,17.877317,16.527811,1.3495064,0.5854454,0.764061,1339.5431
0.48566550535401587,17.34689,17.980177,16.602556,1.3776207,0.63328743,0.74433327,1363.0662
0.6398406654942761,16.527018,17.054304,15.69903,1.3552742,0.5272865,0.8279877,5146.1597
0.7427372480315961,16.543299,17.010529,15.653327,1.3572016,0.46722984,0.88997173,
0.6527375892138558,17.801352,18.054617,16.739832,1.314785,0.25326538,1.0615196,
0.5162889950275393,14.33474,15.034549,13.463962,1.5705872,0.6998091,0.8707781,
,20.846828,,,,,,
0.9457317864098921,19.606298,,,,,,
0.6418897837883516,16.65994,16.279335,15.025829,1.2535057,-0.3806057,1.6341114,
0.42469264954908553,18.694185,19.403778,17.881681,1.5220966,0.7095928,0.8125038,689.0665
0.4409878541595939,16.58833,16.849579,15.509824,1.339755,0.26124954,1.0785055,
-0.15539093110374264,18.451138,,,,,,
0.4574436062446176,16.989262,17.377096,16.071508,1.3055878,0.38783455,0.9177532,
,19.430887,,,,,,
0.4857907575435213,17.883995,18.227821,16.643696,1.5841255,0.3438263,1.2402992,
0.605788151773968,18.718594,,,,,,
0.4385501357718746,18.322922,19.098932,17.599297,1.4996357,0.7760105,0.7236252,946.4493
-4.615213215069442,19.223217,,,,,,
0.8171660711951078,17.47309,18.107954,16.573118,1.5348358,0.6348648,0.899971,
,21.403807,,,,,,
0.6557625584264153,19.265768,20.096663,18.167772,1.9288902,0.8308945,1.0979958,
1.8607761496025454,18.978416,19.571642,17.87756,1.6940823,0.5932255,1.1008568,
0.285689552714512,17.4231,17.591028,16.224026,1.3670025,0.1679287,1.1990738,
0.7042251094932465,18.166023,17.56821,16.224474,1.3437366,-0.59781265,1.9415493,
-0.5399740398367304,19.749683,,,,,,
0.5764403157069516,17.34523,17.253883,15.905234,1.348649,-0.09134674,1.4399958,
0.5854408609424171,18.678362,19.438124,17.886425,1.5516987,0.7597618,0.7919369,914.0364
0.5504058631966037,,,17.085253,,,,
0.6429971446992583,17.6267,18.215916,16.802244,1.4136715,0.58921623,0.82445526,1042.2394
2.5436851737126625,16.008766,16.17158,14.769799,1.4017801,0.16281319,1.238967,
1.642956958717805,17.13441,17.406736,16.059465,1.347271,0.27232552,1.0749454,
0.1778279871507529,18.092628,,,,,,
0.694012123488948,18.12245,17.823997,16.39895,1.4250469,-0.29845238,1.7234993,
-0.1543610727673506,19.190153,19.899122,18.150677,1.7484455,0.7089691,1.0394764,
-0.932589145536826,19.085464,19.935497,18.2261,1.7093964,0.8500328,0.85936356,
1.3028225580384805,19.100649,19.310719,,,0.21006966,,
1.4061300117337439,20.213026,,,,,,
0.25778703605265463,18.620152,,,,,,
0.7241564107658311,20.51842,21.078474,19.381744,1.6967297,0.5600548,1.1366749,
,18.79803,,,,,,
-0.37945080243695767,19.227255,,,,,,
1.1050329380133936,19.403008,,,,,,
0.5216281379640617,17.45588,17.568438,16.156498,1.4119396,0.112558365,1.2993813,
0.08334442849901184,18.696861,19.29365,17.751745,1.5419044,0.5967884,0.94511604,
0.4767877023332382,17.707958,18.063349,16.718645,1.3447037,0.35539055,0.9893131,
,18.972637,18.91243,17.699923,1.2125072,-0.060207367,1.2727146,
0.4661068904392562,17.040287,17.58785,16.270758,1.3170929,0.54756355,0.76952934,1228.0155
0.5832553254546576,18.534954,19.29668,17.778147,1.5185337,0.7617264,0.7568073,936.9968
,20.384293,,,,,,
2.1504999951514012,18.308228,,,,,,
0.566623019942955,16.213476,16.730883,15.32856,1.4023228,0.51740646,0.8849163,5041.552
0.5858557287936775,17.928463,18.4985,17.104183,1.3943176,0.57003784,0.8242798,1444.8331
0.1417876491173562,15.338001,15.6351595,14.053563,1.5815964,0.29715824,1.2844381,
1.1836326687022762,18.408485,,,,,,
,17.51077,,,,,,
1.2839694198382996,17.45244,17.583548,16.144648,1.4389,0.13110733,1.3077927,
,19.420027,17.372486,15.888433,1.4840527,-2.0475407,3.5315933,
0.26505195228692807,17.800013,18.356922,16.716965,1.6399574,0.55690956,1.0830479,
1.1561590146226817,18.115555,17.536087,16.109905,1.4261818,-0.5794678,2.0056496,
0.20402040465172153,18.30316,18.595448,17.064621,1.5308266,0.29228783,1.2385387,
0.33155867652512144,18.834217,18.583796,17.239275,1.3445206,-0.25042152,1.5949421,
0.9274387677567869,18.809093,19.369493,17.881561,1.4879322,0.5604,0.9275322,696.5106
-4.269861786042948,19.089699,19.372252,17.666304,1.7059479,0.28255272,1.4233952,
,19.844368,,,,,,
0.39875032160977564,18.122116,18.798363,17.403305,1.3950577,0.67624664,0.71881104,1031.5034
-1.0476584634755433,16.669493,17.158829,15.613159,1.5456696,0.489336,1.0563335,
0.7483546456490233,18.51987,18.969408,17.194214,1.7751942,0.44953728,1.3256569,
0.29069055355221723,17.724705,,,,,,
-0.30198851421964024,19.644989,,,,,,
-0.026465214111503432,18.443268,19.176012,17.5988,1.5772114,0.7327442,0.84446716,
1.5703180021100143,17.237286,17.413677,15.997072,1.416605,0.1763916,1.2402134,
0.7918216855209472,19.039507,20.062424,18.309258,1.7531662,1.0229168,0.7302494,
1.3549670663956022,19.653168,20.28714,18.620966,1.6661739,0.63397217,1.0322018,
0.8067213975858901,,,,,,,
,20.645348,,,,,,
0.7230072819608765,18.942688,19.882933,18.103577,1.779356,0.9402447,0.8391113,1450.4264
-2.0097346041091932,20.381357,,,,,,
0.5711576959802869,18.708248,19.699371,17.880281,1.8190899,0.9911232,0.8279667,679.7986
,20.82603,,,,,,
0.44310918153539686,17.014381,,,,,,
,20.555582,,,,,,
0.45755096097819203,18.545515,19.454975,17.567535,1.8874397,0.90946007,0.97797966,
0.3865967457607923,15.948436,16.142662,14.736502,1.4061604,0.19422626,1.2119341,
1.0269118190159447,19.14669,20.140789,18.342525,1.7982635,0.99409866,0.8041649,
0.9759135385539922,18.895864,19.524055,18.000586,1.5234699,0.628191,0.89527893,
-0.7035376781059984,17.867615,18.499575,16.683228,1.8163471,0.6319599,1.1843872,
0.1685734447340264,17.616459,17.602524,16.498552,1.1039715,-0.013935089,1.1179066,
1.7612120245943388,20.221144,,,,,,
0.8733835662047891,18.237293,18.988832,17.539675,1.4491577,0.75153923,0.6976185,806.1639
0.6987176780814033,18.40973,19.163706,17.648703,1.5150032,0.7539749,0.7610283,1097.088
1.196063364349213,16.551287,16.731243,15.34916,1.3820829,0.17995644,1.2021265,
1.058151386842872,18.430447,19.114317,17.716259,1.3980579,0.6838703,0.7141876,967.8246
0.1964607601291155,20.399721,21.263838,20.003023,1.2608147,0.86411667,0.396698,
0.6654998031715805,19.35143,20.205793,18.23349,1.9723034,0.8543625,1.1179409,
0.22785138741204933,20.278868,20.788473,18.902851,1.885622,0.5096054,1.3760166,
0.16539306058716147,17.828527,,,,,,
0.6604335474896491,20.362347,21.220524,19.488686,1.7318382,0.8581772,0.87366104,
0.6596891130470741,19.224663,20.337513,18.50796,1.8295536,1.1128502,0.7167034,
0.6995662210389024,19.55804,20.368902,18.670704,1.6981983,0.8108616,0.88733673,
1.2518350105168299,19.935839,,,,,,
,19.892387,18.66492,17.752777,0.9121437,-1.2274666,2.1396103,
0.09127355938803229,18.396612,18.889528,17.443148,1.4463806,0.4929161,0.9534645,
1.9022539015313533,20.612793,,,,,,
0.4731556347952956,18.356909,18.91881,17.448107,1.4707031,0.5619011,0.90880203,
,19.573008,20.550194,17.937809,2.6123848,0.9771862,1.6351986,
2.406881525871753,20.486103,,,,,,
0.7738312213892864,18.706795,,,,,,
0.8421537058832657,18.878265,,,,,,
-0.5691194283661372,20.180191,20.155487,17.832033,2.323454,-0.02470398,2.348158,
0.301644888054635,19.737276,19.86331,18.162222,1.701088,0.12603378,1.5750542,
1.4301679661664186,18.512466,,,,,,
,20.277832,20.841013,18.503637,2.3373756,0.5631809,1.7741947,
0.42957402893155877,18.875492,,,,,,
,19.659271,,,,,,
,20.683025,,,,,,
,19.511806,,,,,,
0.9876529650568683,19.577644,,,,,,
-1.852103148875194,19.436134,19.947077,18.32518,1.6218967,0.51094246,1.1109543,
0.6439051677557376,18.704756,19.444046,17.54984,1.8942051,0.73929024,1.1549149,
0.6304088729549503,19.180096,20.277834,19.19954,1.0782948,1.0977383,-0.019443512,
,21.064943,,,,,,
,20.541061,,,,,,
0.8541095979621508,19.477926,,,,,,
0.794241047230252,20.315779,21.066854,18.785995,2.280859,0.75107574,1.5297832,
0.5168140024926218,19.521868,19.766314,18.062822,1.7034912,0.2444458,1.4590454,
0.44820544532160334,18.824,19.977055,17.700117,2.2769375,1.1530552,1.1238823,503.2308
0.40420125579100963,18.058826,18.500174,17.045256,1.4549179,0.44134712,1.0135708,1418.2839
,20.858305,,,,,,
,20.511454,,,,,,
0.4141223246474959,18.91821,19.068926,17.480927,1.5879993,0.15071678,1.4372826,
,18.044912,,,,,,
1.0323094488811462,19.89173,20.887505,19.352535,1.5349693,0.9957752,0.5391941,
,19.406404,20.038586,18.116426,1.9221592,0.63218117,1.289978,
1.5787268505175072,20.183323,20.39229,18.954918,1.4373722,0.20896721,1.228405,
0.692504352716795,20.104376,20.84113,19.36867,1.4724598,0.73675346,0.7357063,
,20.665714,,,,,,
2.725874838968974,20.143547,20.543869,18.75027,1.7935982,0.40032196,1.3932762,
,20.313913,21.159231,19.118605,2.0406265,0.84531784,1.1953087,
,20.946154,,19.507729,,,1.4384251,
,20.361504,20.82506,18.7527,2.072359,0.4635563,1.6088028,
,,,18.635347,,,,
1.3864577900420252,20.567953,20.953318,19.698526,1.2547913,0.38536453,0.8694267,
,20.597141,,18.714098,,,1.8830433,
0.8538803364437478,16.28623,16.318129,14.959195,1.3589334,0.0318985,1.327035,
0.7944998602665382,16.821415,17.244911,15.089663,2.1552486,0.42349625,1.7317524,
0.3123651278861209,17.904633,18.437298,16.935625,1.5016727,0.53266525,0.9690075,
0.43042450444361025,16.912365,17.49443,16.178865,1.3155651,0.5820656,0.7334995,1516.6157
,19.426922,,,,,,
0.5827892682632572,17.026497,16.77304,15.649674,1.1233664,-0.25345612,1.3768225,
0.5913761671254815,17.44032,18.053885,16.69419,1.3596954,0.61356544,0.74613,1903.3289
0.5872916095712533,16.809666,17.378212,16.07295,1.3052616,0.5685463,0.7367153,1418.3767
0.6302757981208847,17.472404,,,,,,
0.6808729777135262,16.983372,,,,,,
0.7892603014158621,17.869118,,,,,,
0.6111096888578561,18.160154,18.940271,17.435257,1.5050144,0.78011703,0.7248974,972.3029
0.32185476070581015,17.849337,17.872892,16.464682,1.4082108,0.023555756,1.384655,
0.5621052579028277,16.71542,17.294672,15.968337,1.326335,0.57925224,0.7470827,3488.7112
0.59735062407816,16.592642,17.15405,15.827486,1.3265648,0.561409,0.7651558,1909.5372
0.5705337257976315,17.173075,17.4326,16.127665,1.3049355,0.2595253,1.0454102,5621.466
0.5146406504290566,14.099,14.827652,13.241519,1.586133,0.728652,0.857481,1455.8973
-1.6282876046592478,18.308992,,,,,,
0.48649876098598027,17.047607,17.613224,16.295729,1.3174953,0.5656166,0.75187874,1196.9917
0.5967138920659951,17.903915,17.231665,16.08871,1.1429539,-0.67225075,1.8152046,
0.464441394034875,,,,,,,
0.41839375644076243,17.289993,17.865458,16.525269,1.340189,0.57546425,0.76472473,1679.8546
0.5434325822992305,11.559413,12.409838,10.640676,1.7691622,0.85042477,0.9187374,
,18.313782,,,,,,
-0.09558606875471326,16.032785,15.82931,14.289053,1.5402575,-0.203475,1.7437325,
0.665937767165259,16.638317,17.189857,15.89142,1.2984371,0.5515404,0.74689674,1059.6454
0.6174945442298319,16.662613,17.158155,15.833326,1.3248291,0.49554253,0.8292866,2803.9336
0.5467977233973397,17.108273,17.638966,16.319498,1.3194675,0.53069305,0.7887745,1227.1622
0.45537610790096,17.228655,17.753906,16.424213,1.3296928,0.5252514,0.80444145,
0.4591661891922763,16.313345,16.637955,15.279746,1.3582087,0.32460976,1.0335989,
0.4707961574938076,14.500297,15.228718,13.65878,1.5699377,0.7284212,0.8415165,1526.1948
0.7664400708264805,17.530666,17.337679,15.903813,1.4338655,-0.19298744,1.626853,
0.41120386167271067,16.278706,16.875795,15.5223055,1.3534899,0.59708977,0.7564001,2433.968
0.34519476594499093,17.334728,17.91831,16.543558,1.374752,0.5835819,0.7911701,1007.7734
-0.24999850761469156,16.260223,16.620272,15.290324,1.3299475,0.3600483,0.9698992,
0.5175535667798372,16.533258,17.129068,15.829478,1.2995901,0.59580994,0.7037802,4044.3433
0.4363909743091888,16.590117,17.173666,15.849992,1.3236742,0.5835495,0.7401247,1843.0769
0.24745064563319294,17.202955,17.725275,16.329437,1.3958378,0.5223198,0.873518,1582.0907
0.5845922863608947,16.442476,17.037558,15.695014,1.3425436,0.5950813,0.7474623,2081.7783
0.522312526436847,15.217412,15.939293,14.384063,1.5552301,0.7218809,0.8333492,1863.0769
0.5806641078598754,16.742716,17.250673,15.995227,1.2554464,0.50795746,0.747489,
0.3726472844354722,16.67311,16.127386,14.74838,1.3790064,-0.54572296,1.9247293,
0.5492559795541271,17.35115,17.515362,15.672925,1.8424368,0.16421127,1.6782255,
0.6657327619461838,16.894646,17.424307,16.094904,1.3294029,0.5296612,0.79974174,968.1892
0.5961853480298105,16.888481,17.437502,16.13304,1.3044624,0.54902077,0.75544167,1233.3705
1.9358343829623088,18.282553,18.273226,16.980194,1.2930317,-0.009326935,1.3023586,
0.5638826778707269,19.955828,19.951706,18.022406,1.9293003,-0.0041217804,1.9334221,
0.6736613595547118,17.738762,18.26193,16.915226,1.3467045,0.52316856,0.8235359,1254.527
0.645900573036332,16.415438,17.012993,15.692539,1.3204536,0.59755516,0.7228985,2022.4161
0.3796118933150838,17.468414,18.038233,16.691078,1.3471546,0.5698185,0.7773361,1243.7456
1.7534138859825819,20.02718,,,,,,
,20.497482,,,,,,
0.700915713252933,16.977936,17.49298,16.111954,1.3810253,0.51504326,0.86598206,963.0435
0.6802045142235464,17.378305,,,,,,
0.5356835574255345,17.081339,17.594465,16.287565,1.3069,0.5131264,0.79377365,1532.2838
,19.736576,,,,,,
0.9900419818809115,19.835184,,,,,,
0.43763622378964673,16.75685,17.090748,15.524155,1.5665932,0.33389854,1.2326946,998.0021
0.15849094445473022,18.351366,,,,,,
0.5302628817773434,18.597378,,,,,,
-0.44140516224435977,20.35709,19.597971,18.600737,0.99723434,-0.75911903,1.7563534,
0.5778610855495261,16.44531,16.949896,15.6178255,1.3320704,0.50458527,0.8274851,1409.181
-0.21683419633827794,16.014364,16.317158,14.885393,1.4317646,0.3027935,1.1289711,
0.5542829333180062,15.332012,15.952819,14.405281,1.5475378,0.6208067,0.9267311,1601.9817
0.41474520828022754,16.709309,17.214504,15.924113,1.290391,0.5051956,0.78519535,1376.1678
0.5531274716970345,17.218552,17.7688,16.469637,1.2991638,0.5502491,0.7489147,1389.96
1.014209037961276,16.313807,16.705095,15.384512,1.3205833,0.39128876,0.9292946,
1.3478252291605568,16.883564,16.86828,15.464749,1.4035311,-0.015283585,1.4188147,
0.4330710307327255,17.188307,17.509966,16.169178,1.3407879,0.3216591,1.0191288,
0.5030119632970899,14.955804,15.623759,14.076675,1.5470839,0.6679554,0.87912846,3446.082
0.541500536181177,13.287695,14.047817,12.405013,1.6428041,0.7601223,0.88268185,
0.5407284250850091,13.075314,13.840454,12.19665,1.6438046,0.76514053,0.878664,
0.4308371693485557,16.90176,17.253143,15.997602,1.2555408,0.3513832,0.90415764,1328.6198
1.1417780951286178,18.382692,18.71059,17.128132,1.5824585,0.32789803,1.2545605,
0.5376988924331083,13.131022,13.615245,12.4172535,1.1979914,0.4842224,0.71376896,1924.4083
0.3455365573711947,17.957415,18.572445,17.147676,1.4247684,0.6150303,0.80973816,1317.0983
0.3914798446484053,17.83142,,,,,,
0.5841582048154417,17.194193,17.30932,16.0514,1.2579212,0.11512756,1.1427937,1109.8365
0.4502458478684479,18.828592,19.35318,17.834972,1.5182076,0.52458763,0.9936199,
,18.910471,,,,,,
0.893856882214001,17.249762,17.764036,16.424181,1.3398552,0.5142746,0.8255806,1310.0745
0.47900157547544303,17.49911,17.93659,16.664352,1.2722378,0.43748093,0.83475685,
0.7096492435749003,17.48144,17.160816,15.963921,1.1968956,-0.3206234,1.517519,
0.5949217224828549,16.642803,17.147144,15.786651,1.3604937,0.5043411,0.85615253,1038.0144
0.6787920445201411,17.474491,,,,,,
1.2970994209076114,17.204826,17.322948,15.902143,1.4208059,0.1181221,1.3026838,
1.083041931884351,17.104658,17.465572,16.174175,1.2913971,0.36091423,0.93048286,1290.3259
0.8666567309043944,18.213501,18.718134,17.404163,1.3139706,0.50463295,0.8093376,
0.9902903882124963,18.170347,,,,,,
-2.70585069994976,18.599,,,,,,
,20.06981,,,,,,
0.23899846713579787,18.024258,,,,,,
0.4492502691380639,17.467896,,,,,,
,18.540903,,,,,,
,17.322998,17.137732,15.795144,1.3425875,-0.1852665,1.527854,
0.6288374118008702,17.110008,17.241087,15.929697,1.3113899,0.13107872,1.1803112,
0.6811728664250574,17.52703,16.898714,15.277757,1.6209574,-0.6283169,2.2492743,
0.41591891954750815,16.328894,16.640596,15.379423,1.2611732,0.31170273,0.9494705,3879.1624
,17.598248,17.199682,15.820066,1.3796158,-0.3985653,1.7781811,
0.37464711814803947,18.000679,,,,,,
1.0825792265670369,18.345812,,,,,,
0.5050307660451608,16.930151,17.440445,16.154919,1.2855263,0.51029396,0.7752323,1185.4254
,19.743086,,,,,,
-1.6868238223073455,19.889263,,,,,,
-0.5221250793005048,18.434824,,,,,,
0.3426972748156584,16.970007,,,,,,
,17.052788,,,,,,
,16.630077,,,,,,
2.7661740675101067,19.975876,20.700922,19.09783,1.6030922,0.72504616,0.87804604,
0.8653314782284887,17.395061,,,,,,
,17.776146,,,,,,
1.3610996885613293,16.726171,17.008858,15.609335,1.3995228,0.28268623,1.1168365,
1.3493924187466784,19.577044,,,,,,
,18.423277,17.201626,15.968957,1.2326689,-1.2216511,2.45432,
,17.269394,16.998669,15.81311,1.1855583,-0.27072525,1.4562836,
-0.26842487459064984,18.745543,,,,,,
0.6986863082656628,14.991115,15.405529,13.860418,1.5451107,0.4144144,1.1306963,
,16.129269,16.422026,15.106669,1.3153563,0.29275703,1.0225992,
,19.084036,,,,,,
,18.873285,,,,,,
1.1229814292363034,18.119595,18.167082,16.736128,1.430954,0.04748726,1.3834667,
,17.125153,,,,,,
6.306858402254344,19.531715,,,,,,
,19.090424,,,,,,
,18.911861,,,,,,
1.0472638420686873,18.280708,,,,,,
0.33522055919456967,18.35768,,,,,,
0.9893557671303046,18.751139,,,,,,
1.306725658980899,16.511147,16.836332,15.516652,1.3196802,0.32518578,0.99449444,
,20.402992,,,,,,
,20.09517,,,,,,
0.6183571618428096,18.934584,,,,,,
0.6352234591774878,13.089422,13.841466,12.191349,1.6501169,0.7520437,0.8980732,
1.0847235296087656,17.559132,17.4819,16.094015,1.3878841,-0.07723236,1.4651165,
,18.518034,17.269846,15.821639,1.4482069,-1.248188,2.696395,
,19.581059,,,,,,
0.4114971917177533,16.51399,16.921598,15.666448,1.2551508,0.40760803,0.84754276,1380.6226
0.3045964631224861,18.148579,,,,,,
,18.91698,,,,,,
0.5445123558319149,16.872198,17.060379,15.72997,1.330409,0.18818092,1.1422281,
0.742728995276205,16.278517,16.442385,15.137759,1.3046255,0.16386795,1.1407576,
0.15212022824150612,17.603739,17.766447,16.303923,1.4625244,0.16270828,1.2998161,
,20.843605,,,,,,
0.5623491277154692,17.136751,17.487011,16.182327,1.3046837,0.35025978,0.9544239,1349.3506
0.5238566275385191,16.530998,16.87925,15.597729,1.2815208,0.34825134,0.9332695,1069.3778
0.3208589638465373,17.396933,,,,,,
0.49219020135491687,19.365162,19.53596,18.446362,1.0895977,0.17079735,0.91880035,
,20.134989,,,,,,
,20.732157,,,,,,
-0.6663847718958402,18.30963,,,,,,
,20.562126,,,,,,
0.23002727750345936,19.674294,,,,,,
0.6287801086089688,17.433744,17.892189,16.563042,1.3291473,0.4584446,0.87070274,
0.8231774221097053,17.60322,18.098112,16.645985,1.4521275,0.49489212,0.95723534,1040.7117
,19.706182,,,,,,
0.435788248200214,,,,,,,
1.1052418479482706,18.274336,18.730242,17.33017,1.4000721,0.4559059,0.9441662,919.8818
0.5141704190787734,18.077517,17.015375,15.874691,1.1406841,-1.0621414,2.2028255,
-0.5095284491983911,19.176033,,,,,,
0.28735172376358165,18.324368,18.325798,16.66378,1.6620178,0.0014305115,1.6605873,
-0.2023950248878513,19.070051,,,,,,
,18.841629,,,,,,
2.451293829000454,16.421873,16.67453,15.367341,1.307189,0.25265694,1.054532,
,20.964308,,,,,,
,19.498695,,,,,,
0.6007403696562674,17.51602,18.102726,16.65869,1.4440365,0.58670616,0.8573303,1292.8594
0.06187124399172667,18.529589,,,,,,
0.0033011974540963496,17.788862,17.958359,16.473627,1.4847317,0.16949654,1.3152351,
,18.117245,,,,,,
0.47286626695179645,17.361431,17.53145,16.016811,1.5146389,0.17001915,1.3446198,
,17.739859,,,,,,
0.559496888371968,16.922558,17.50463,15.8477745,1.6568546,0.5820713,1.0747833,
,17.878235,,,,,,
0.598374481966207,16.388466,16.555216,15.313233,1.2419825,0.16674995,1.0752325,
-0.637972226336515,18.72552,,,,,,
1.0572379320537517,18.071596,,,,,,
0.5641465007344869,16.51068,16.14449,14.869431,1.2750587,-0.36618996,1.6412487,
1.0168223597960524,18.829885,,,,,,
-0.21807823162415013,19.034403,,,,,,
-6.016446745248808,18.840666,19.159315,17.36819,1.7911243,0.3186493,1.472475,
0.739181556004892,17.525648,17.851496,16.42308,1.4284153,0.32584763,1.1025677,
0.7705280943508246,16.957605,17.264145,15.844948,1.4191971,0.30653954,1.1126575,
-5.073434058765918,18.150526,,,,,,
,17.27861,,,,,,
-0.16535929390172566,16.250952,15.7894745,14.439002,1.3504725,-0.46147728,1.8119497,
0.7440701195034191,18.989758,,,,,,
0.127044062342838,15.991286,15.933181,14.57049,1.3626909,-0.05810547,1.4207964,
0.6233576977512703,16.38769,16.219017,14.881481,1.3375359,-0.16867256,1.5062084,
,19.560541,20.29,18.429308,1.860693,0.72945976,1.1312332,
,19.55905,,,,,,
,20.334755,,,,,,
-0.23668735415123474,19.096834,,,,,,
0.8544937711278789,16.940615,,,,,,
0.5565295601998845,16.671638,16.597431,15.407025,1.1904058,-0.074207306,1.2646132,10964.48
0.3841690998014242,16.70543,16.864159,15.380804,1.4833546,0.15872955,1.324625,
,19.698769,,,,,,
3.157994818164692,17.796415,18.22073,16.730892,1.4898376,0.4243145,1.0655231,
0.5145087624997258,15.052078,15.68793,14.142561,1.5453691,0.63585186,0.9095173,2133.1538
0.510886681837105,,,15.055362,,,,
0.3783161342533116,16.702377,16.709612,15.517672,1.1919403,0.0072345734,1.1847057,
,20.725702,,,,,,
